datenum_noUV,oxygen_noUV_umol_kg
26-Oct-2017 15:15:00,258.988724657735
26-Oct-2017 15:30:00,258.846217476163
26-Oct-2017 15:45:00,258.6868514217
26-Oct-2017 16:00:00,258.506418818876
26-Oct-2017 16:15:00,258.306122567881
26-Oct-2017 16:30:00,258.076249368397
26-Oct-2017 16:45:00,257.872583479299
26-Oct-2017 17:00:00,257.696753440454
26-Oct-2017 17:15:00,257.562129665746
26-Oct-2017 17:30:00,257.413771180168
26-Oct-2017 17:45:00,257.267414794097
26-Oct-2017 18:00:00,257.107836852526
26-Oct-2017 18:15:00,256.964817603905
26-Oct-2017 18:30:00,256.982925387093
26-Oct-2017 18:45:00,257.016175882519
26-Oct-2017 19:00:00,257.064896917372
26-Oct-2017 19:15:00,257.0372550707
26-Oct-2017 19:30:00,256.993281643882
26-Oct-2017 19:45:00,256.984674542264
26-Oct-2017 20:00:00,256.978535930366
26-Oct-2017 20:15:00,257.006830041942
26-Oct-2017 20:30:00,257.03204990572
26-Oct-2017 20:45:00,257.057693228495
26-Oct-2017 21:00:00,257.208681280201
26-Oct-2017 21:15:00,257.334730965211
26-Oct-2017 21:30:00,257.553016711122
26-Oct-2017 21:45:00,257.600956627893
26-Oct-2017 22:00:00,257.654622186059
26-Oct-2017 22:15:00,257.827510086306
26-Oct-2017 22:30:00,258.15473087902
26-Oct-2017 22:45:00,258.621622474213
26-Oct-2017 23:00:00,259.130782728119
26-Oct-2017 23:15:00,259.641670331097
26-Oct-2017 23:30:00,260.148533294274
26-Oct-2017 23:45:00,260.671818357118
27-Oct-2017 00:00:00,261.186270571309
27-Oct-2017 00:15:00,261.66023933942
27-Oct-2017 00:30:00,262.081912880667
27-Oct-2017 00:45:00,262.451642700678
27-Oct-2017 01:00:00,262.780519080999
27-Oct-2017 01:15:00,263.021925042294
27-Oct-2017 01:30:00,263.26159231214
27-Oct-2017 01:45:00,263.495636235962
27-Oct-2017 02:00:00,263.730923241077
27-Oct-2017 02:15:00,263.937894289164
27-Oct-2017 02:30:00,264.101059567012
27-Oct-2017 02:45:00,264.2941863551
27-Oct-2017 03:00:00,264.52027576873
27-Oct-2017 03:15:00,264.776400269265
27-Oct-2017 03:30:00,265.055920222246
27-Oct-2017 03:45:00,265.322740227427
27-Oct-2017 04:00:00,265.583992550086
27-Oct-2017 04:15:00,265.821513615751
27-Oct-2017 04:30:00,265.937747718803
27-Oct-2017 04:45:00,266.071735387582
27-Oct-2017 05:00:00,266.080395571447
27-Oct-2017 05:15:00,266.150205587272
27-Oct-2017 05:30:00,266.104794303758
27-Oct-2017 05:45:00,266.02561483542
27-Oct-2017 06:00:00,265.994100185451
27-Oct-2017 06:15:00,265.883335064039
27-Oct-2017 06:30:00,265.773657564301
27-Oct-2017 06:45:00,265.637407644267
27-Oct-2017 07:00:00,265.512656735046
27-Oct-2017 07:15:00,265.386455294453
27-Oct-2017 07:30:00,265.286957916478
27-Oct-2017 07:45:00,265.126748556563
27-Oct-2017 08:00:00,264.989370239723
27-Oct-2017 08:15:00,264.868647311442
27-Oct-2017 08:30:00,264.782235787923
27-Oct-2017 08:45:00,264.71978333268
27-Oct-2017 09:00:00,264.567419630863
27-Oct-2017 09:15:00,264.461269677664
27-Oct-2017 09:30:00,264.38222433984
27-Oct-2017 09:45:00,264.338978241993
27-Oct-2017 10:00:00,264.317073323635
27-Oct-2017 10:15:00,264.330623732936
27-Oct-2017 10:30:00,264.336116241703
27-Oct-2017 10:45:00,264.353967151029
27-Oct-2017 11:00:00,264.375332096645
27-Oct-2017 11:15:00,264.393490884535
27-Oct-2017 11:30:00,264.448974582449
27-Oct-2017 11:45:00,264.4827591607
27-Oct-2017 12:00:00,264.508728732489
27-Oct-2017 12:15:00,264.285455377104
27-Oct-2017 12:30:00,263.473568535585
27-Oct-2017 12:45:00,262.695729130083
27-Oct-2017 13:00:00,261.809169900801
27-Oct-2017 13:15:00,260.925658195355
27-Oct-2017 13:30:00,260.355323058955
27-Oct-2017 13:45:00,259.925645251663
27-Oct-2017 14:00:00,259.57905752434
27-Oct-2017 14:15:00,259.043021945125
27-Oct-2017 14:30:00,258.362772044447
27-Oct-2017 14:45:00,257.817603097279
27-Oct-2017 15:00:00,257.25975655198
27-Oct-2017 15:15:00,256.873456417742
27-Oct-2017 15:30:00,256.586310643419
27-Oct-2017 15:45:00,256.101822112147
27-Oct-2017 16:00:00,255.684233666629
27-Oct-2017 16:15:00,255.433133886913
27-Oct-2017 16:30:00,255.231044614127
27-Oct-2017 16:45:00,255.158270856306
27-Oct-2017 17:00:00,254.922644251794
27-Oct-2017 17:15:00,254.910571334449
27-Oct-2017 17:30:00,254.666140367765
27-Oct-2017 17:45:00,254.474439371739
27-Oct-2017 18:00:00,254.2945647637
27-Oct-2017 18:15:00,254.161212749658
27-Oct-2017 18:30:00,254.07449205979
27-Oct-2017 18:45:00,253.983608027621
27-Oct-2017 19:00:00,253.923907379273
27-Oct-2017 19:15:00,254.054479339068
27-Oct-2017 19:30:00,254.034140373955
27-Oct-2017 19:45:00,254.347811448993
27-Oct-2017 20:00:00,255.232997858277
27-Oct-2017 20:15:00,256.128297652034
27-Oct-2017 20:30:00,257.025551635645
27-Oct-2017 20:45:00,257.850033231117
27-Oct-2017 21:00:00,258.327742538663
27-Oct-2017 21:15:00,258.654250016379
27-Oct-2017 21:30:00,258.912843294882
27-Oct-2017 21:45:00,259.380413908323
27-Oct-2017 22:00:00,259.975232518379
27-Oct-2017 22:15:00,260.421807305976
27-Oct-2017 22:30:00,260.860844054274
27-Oct-2017 22:45:00,261.220113877806
27-Oct-2017 23:00:00,261.441106083387
27-Oct-2017 23:15:00,261.841841860443
27-Oct-2017 23:30:00,262.133665061819
27-Oct-2017 23:45:00,262.300715702037
28-Oct-2017 00:00:00,262.500422839427
28-Oct-2017 00:15:00,262.577582230734
28-Oct-2017 00:30:00,262.788311980606
28-Oct-2017 00:45:00,262.766179738814
28-Oct-2017 01:00:00,262.965314574123
28-Oct-2017 01:15:00,263.07400571986
28-Oct-2017 01:30:00,263.094134310317
28-Oct-2017 01:45:00,263.077093815259
28-Oct-2017 02:00:00,262.960287671178
28-Oct-2017 02:15:00,262.875623119601
28-Oct-2017 02:30:00,262.829172027488
28-Oct-2017 02:45:00,262.702658777884
28-Oct-2017 03:00:00,262.694674462622
28-Oct-2017 03:15:00,262.677036103172
28-Oct-2017 03:30:00,262.625501227648
28-Oct-2017 03:45:00,262.447706424961
28-Oct-2017 04:00:00,262.426818542874
28-Oct-2017 04:15:00,262.375778687129
28-Oct-2017 04:30:00,262.458390877685
28-Oct-2017 04:45:00,262.562079707402
28-Oct-2017 05:00:00,262.612982848488
28-Oct-2017 05:15:00,262.538914585736
28-Oct-2017 05:30:00,262.467689357424
28-Oct-2017 05:45:00,262.398885553017
28-Oct-2017 06:00:00,262.346010079982
28-Oct-2017 06:15:00,262.260809909232
28-Oct-2017 06:30:00,262.139756771853
28-Oct-2017 06:45:00,261.997403513613
28-Oct-2017 07:00:00,261.886355837491
28-Oct-2017 07:15:00,261.742484518108
28-Oct-2017 07:30:00,261.669388314842
28-Oct-2017 07:45:00,261.589104823536
28-Oct-2017 08:00:00,261.52620174606
28-Oct-2017 08:15:00,261.432578235745
28-Oct-2017 08:30:00,261.260679193294
28-Oct-2017 08:45:00,261.109345794469
28-Oct-2017 09:00:00,261.077298890368
28-Oct-2017 09:15:00,261.070394633687
28-Oct-2017 09:30:00,261.149139331353
28-Oct-2017 09:45:00,261.152248696343
28-Oct-2017 10:00:00,261.080163000751
28-Oct-2017 10:15:00,260.915996620608
28-Oct-2017 10:30:00,260.864067679358
28-Oct-2017 10:45:00,260.718538241061
28-Oct-2017 11:00:00,260.650342957252
28-Oct-2017 11:15:00,260.694739030279
28-Oct-2017 11:30:00,260.565970414956
28-Oct-2017 11:45:00,260.534029336136
28-Oct-2017 12:00:00,260.487882141194
28-Oct-2017 12:15:00,260.375567080414
28-Oct-2017 12:30:00,260.22487621143
28-Oct-2017 12:45:00,260.208470363518
28-Oct-2017 13:00:00,260.297658673167
28-Oct-2017 13:15:00,260.391505276748
28-Oct-2017 13:30:00,260.401832439211
28-Oct-2017 13:45:00,260.392415304088
28-Oct-2017 14:00:00,260.407490119963
28-Oct-2017 14:15:00,260.466059970224
28-Oct-2017 14:30:00,260.598990819681
28-Oct-2017 14:45:00,260.7560428697
28-Oct-2017 15:00:00,260.831106656197
28-Oct-2017 15:15:00,260.917293973543
28-Oct-2017 15:30:00,260.97004810375
28-Oct-2017 15:45:00,261.026914960462
28-Oct-2017 16:00:00,261.149704349538
28-Oct-2017 16:15:00,261.270097111323
28-Oct-2017 16:30:00,261.354204118861
28-Oct-2017 16:45:00,261.380681922674
28-Oct-2017 17:00:00,261.36610228406
28-Oct-2017 17:15:00,261.362236122807
28-Oct-2017 17:30:00,261.407946394688
28-Oct-2017 17:45:00,261.408649947327
28-Oct-2017 18:00:00,261.426120927692
28-Oct-2017 18:15:00,261.455373863109
28-Oct-2017 18:30:00,261.484596290548
28-Oct-2017 18:45:00,261.44336741056
28-Oct-2017 19:00:00,261.558129899959
28-Oct-2017 19:15:00,261.691070562696
28-Oct-2017 19:30:00,261.698385351126
28-Oct-2017 19:45:00,261.773742199089
28-Oct-2017 20:00:00,261.947506214995
28-Oct-2017 20:15:00,262.107330001958
28-Oct-2017 20:30:00,262.154337965873
28-Oct-2017 20:45:00,262.181805767182
28-Oct-2017 21:00:00,262.299671903699
28-Oct-2017 21:15:00,262.40328705796
28-Oct-2017 21:30:00,262.521794352827
28-Oct-2017 21:45:00,262.613277604852
28-Oct-2017 22:00:00,262.635522682332
28-Oct-2017 22:15:00,262.648626691536
28-Oct-2017 22:30:00,262.666944605636
28-Oct-2017 22:45:00,262.630467456836
28-Oct-2017 23:00:00,262.62564966433
28-Oct-2017 23:15:00,262.692597874892
28-Oct-2017 23:30:00,262.805482611541
28-Oct-2017 23:45:00,262.910854803859
29-Oct-2017 00:00:00,262.986648444849
29-Oct-2017 00:15:00,263.077099172419
29-Oct-2017 00:30:00,263.18420405656
29-Oct-2017 00:45:00,263.318615491878
29-Oct-2017 01:00:00,263.362183798365
29-Oct-2017 01:15:00,263.407109115682
29-Oct-2017 01:30:00,263.400958002537
29-Oct-2017 01:45:00,263.404399435701
29-Oct-2017 02:00:00,263.387254734846
29-Oct-2017 02:15:00,263.390932140393
29-Oct-2017 02:30:00,263.378786280419
29-Oct-2017 02:45:00,263.342833407909
29-Oct-2017 03:00:00,263.325404318424
29-Oct-2017 03:15:00,263.294184609533
29-Oct-2017 03:30:00,263.256475162675
29-Oct-2017 03:45:00,263.219644009228
29-Oct-2017 04:00:00,263.199907899343
29-Oct-2017 04:15:00,263.183517364807
29-Oct-2017 04:30:00,263.153872508452
29-Oct-2017 04:45:00,263.141647096114
29-Oct-2017 05:00:00,263.144350441818
29-Oct-2017 05:15:00,263.151885642591
29-Oct-2017 05:30:00,263.14211921049
29-Oct-2017 05:45:00,263.129703923436
29-Oct-2017 06:00:00,263.115990321635
29-Oct-2017 06:15:00,263.123379811247
29-Oct-2017 06:30:00,263.117891786575
29-Oct-2017 06:45:00,263.060829840473
29-Oct-2017 07:00:00,262.975558495376
29-Oct-2017 07:15:00,262.88693022493
29-Oct-2017 07:30:00,262.847730738758
29-Oct-2017 07:45:00,262.83073693194
29-Oct-2017 08:00:00,262.80041172515
29-Oct-2017 08:15:00,262.780391484598
29-Oct-2017 08:30:00,262.779872844585
29-Oct-2017 08:45:00,262.834443826941
29-Oct-2017 09:00:00,262.851693778502
29-Oct-2017 09:15:00,262.861785044812
29-Oct-2017 09:30:00,262.861224424217
29-Oct-2017 09:45:00,262.853187279892
29-Oct-2017 10:00:00,262.829139126944
29-Oct-2017 10:15:00,262.792382675931
29-Oct-2017 10:30:00,262.756988455785
29-Oct-2017 10:45:00,262.722699430586
29-Oct-2017 11:00:00,262.684219148694
29-Oct-2017 11:15:00,262.652018354958
29-Oct-2017 11:30:00,262.625129764787
29-Oct-2017 11:45:00,262.610800170664
29-Oct-2017 12:00:00,262.608099851136
29-Oct-2017 12:15:00,262.617660942868
29-Oct-2017 12:30:00,262.635218805356
29-Oct-2017 12:45:00,262.659734444721
29-Oct-2017 13:00:00,262.68345824987
29-Oct-2017 13:15:00,262.703596476244
29-Oct-2017 13:30:00,262.724173055846
29-Oct-2017 13:45:00,262.739241106335
29-Oct-2017 14:00:00,262.760064490348
29-Oct-2017 14:15:00,262.773070754233
29-Oct-2017 14:30:00,262.782856330116
29-Oct-2017 14:45:00,262.801073190724
29-Oct-2017 15:00:00,262.801413329453
29-Oct-2017 15:15:00,262.773588448592
29-Oct-2017 15:30:00,262.749958249591
29-Oct-2017 15:45:00,262.726466847623
29-Oct-2017 16:00:00,262.705603058033
29-Oct-2017 16:15:00,262.687143889826
29-Oct-2017 16:30:00,262.680411856632
29-Oct-2017 16:45:00,262.684631558951
29-Oct-2017 17:00:00,262.703290146157
29-Oct-2017 17:15:00,262.733227340495
29-Oct-2017 17:30:00,262.758865531005
29-Oct-2017 17:45:00,262.806948474249
29-Oct-2017 18:00:00,262.855810697054
29-Oct-2017 18:15:00,262.907389102915
29-Oct-2017 18:30:00,262.973342083681
29-Oct-2017 18:45:00,263.036485084838
29-Oct-2017 19:00:00,263.104882662162
29-Oct-2017 19:15:00,263.185233939107
29-Oct-2017 19:30:00,263.264440075621
29-Oct-2017 19:45:00,263.364219398096
29-Oct-2017 20:00:00,263.454906582267
29-Oct-2017 20:15:00,263.551513641856
29-Oct-2017 20:30:00,263.65195002853
29-Oct-2017 20:45:00,263.740995713856
29-Oct-2017 21:00:00,263.844448642891
29-Oct-2017 21:15:00,263.942509314422
29-Oct-2017 21:30:00,264.031890324847
29-Oct-2017 21:45:00,264.101520827465
29-Oct-2017 22:00:00,264.160953564057
29-Oct-2017 22:15:00,264.228007113962
29-Oct-2017 22:30:00,264.268345096441
29-Oct-2017 22:45:00,264.224293694522
29-Oct-2017 23:00:00,264.098778531792
29-Oct-2017 23:15:00,263.94055375444
29-Oct-2017 23:30:00,263.70447666627
29-Oct-2017 23:45:00,263.498549024199
30-Oct-2017 00:00:00,263.25623061554
30-Oct-2017 00:15:00,263.034689260168
30-Oct-2017 00:30:00,262.840992696903
30-Oct-2017 00:45:00,262.683703631301
30-Oct-2017 01:00:00,262.529545136954
30-Oct-2017 01:15:00,262.374447267478
30-Oct-2017 01:30:00,262.196641734575
30-Oct-2017 01:45:00,262.032638535471
30-Oct-2017 02:00:00,261.840169374601
30-Oct-2017 02:15:00,261.647192282698
30-Oct-2017 02:30:00,261.453913168032
30-Oct-2017 02:45:00,261.239398577214
30-Oct-2017 03:00:00,261.020375474245
30-Oct-2017 03:15:00,260.784739624869
30-Oct-2017 03:30:00,260.564772340046
30-Oct-2017 03:45:00,260.343091663998
30-Oct-2017 04:00:00,260.117523492544
30-Oct-2017 04:15:00,259.902723149131
30-Oct-2017 04:30:00,259.646370167285
30-Oct-2017 04:45:00,259.419353509222
30-Oct-2017 05:00:00,259.199980030883
30-Oct-2017 05:15:00,258.989023698808
30-Oct-2017 05:30:00,258.799328086239
30-Oct-2017 05:45:00,258.595839762408
30-Oct-2017 06:00:00,258.418074058314
30-Oct-2017 06:15:00,258.323464750777
30-Oct-2017 06:30:00,258.310613388932
30-Oct-2017 06:45:00,258.316713426666
30-Oct-2017 07:00:00,258.422548902974
30-Oct-2017 07:15:00,258.493535858742
30-Oct-2017 07:30:00,258.586383759464
30-Oct-2017 07:45:00,258.645745989416
30-Oct-2017 08:00:00,258.64388366346
30-Oct-2017 08:15:00,258.630622117644
30-Oct-2017 08:30:00,258.651514877922
30-Oct-2017 08:45:00,258.662157661001
30-Oct-2017 09:00:00,258.694175752457
30-Oct-2017 09:15:00,258.702020421095
30-Oct-2017 09:30:00,258.728611879245
30-Oct-2017 09:45:00,258.750505307876
30-Oct-2017 10:00:00,258.76675435437
30-Oct-2017 10:15:00,258.756011134331
30-Oct-2017 10:30:00,258.779234530472
30-Oct-2017 10:45:00,258.764720064455
30-Oct-2017 11:00:00,258.71175485043
30-Oct-2017 11:15:00,258.66104816886
30-Oct-2017 11:30:00,258.61448580847
30-Oct-2017 11:45:00,258.57018303362
30-Oct-2017 12:00:00,258.560210620148
30-Oct-2017 12:15:00,258.544795054767
30-Oct-2017 12:30:00,258.521410705097
30-Oct-2017 12:45:00,258.533017570601
30-Oct-2017 13:00:00,258.540479316471
30-Oct-2017 13:15:00,258.542782099175
30-Oct-2017 13:30:00,258.547664765779
30-Oct-2017 13:45:00,258.558460462885
30-Oct-2017 14:00:00,258.562833127087
30-Oct-2017 14:15:00,258.587578821912
30-Oct-2017 14:30:00,258.594455239745
30-Oct-2017 14:45:00,258.606963399213
30-Oct-2017 15:00:00,258.632153569563
30-Oct-2017 15:15:00,258.669811533622
30-Oct-2017 15:30:00,258.732769993415
30-Oct-2017 15:45:00,258.769585961849
30-Oct-2017 16:00:00,258.768800745655
30-Oct-2017 16:15:00,258.764650908012
30-Oct-2017 16:30:00,258.770152581194
30-Oct-2017 16:45:00,258.786102012092
30-Oct-2017 17:00:00,258.802763880481
30-Oct-2017 17:15:00,258.830787026128
30-Oct-2017 17:30:00,258.857729696802
30-Oct-2017 17:45:00,258.924448331714
30-Oct-2017 18:00:00,258.95897597337
30-Oct-2017 18:15:00,259.036516395006
30-Oct-2017 18:30:00,259.145981884889
30-Oct-2017 18:45:00,259.250589662524
30-Oct-2017 19:00:00,259.353594633642
30-Oct-2017 19:15:00,259.455877328905
30-Oct-2017 19:30:00,259.557109575738
30-Oct-2017 19:45:00,259.648125897021
30-Oct-2017 20:00:00,259.745676722896
30-Oct-2017 20:15:00,259.82874818213
30-Oct-2017 20:30:00,259.898440526923
30-Oct-2017 20:45:00,259.977511289961
30-Oct-2017 21:00:00,260.060883230522
30-Oct-2017 21:15:00,260.139489604926
30-Oct-2017 21:30:00,260.218104578427
30-Oct-2017 21:45:00,260.307282981847
30-Oct-2017 22:00:00,260.401147446144
30-Oct-2017 22:15:00,260.550555980568
30-Oct-2017 22:30:00,260.753408004876
30-Oct-2017 22:45:00,260.858834818256
30-Oct-2017 23:00:00,260.943782575106
30-Oct-2017 23:15:00,260.98746475868
30-Oct-2017 23:30:00,261.06745818289
30-Oct-2017 23:45:00,261.127451788414
31-Oct-2017 00:00:00,261.168426304536
31-Oct-2017 00:15:00,261.200788070742
31-Oct-2017 00:30:00,261.233235391587
31-Oct-2017 00:45:00,261.267791244837
31-Oct-2017 01:00:00,261.297550088623
31-Oct-2017 01:15:00,261.319287722397
31-Oct-2017 01:30:00,261.341846813904
31-Oct-2017 01:45:00,261.379231454425
31-Oct-2017 02:00:00,261.398883328592
31-Oct-2017 02:15:00,261.407768199675
31-Oct-2017 02:30:00,261.426480438999
31-Oct-2017 02:45:00,261.432743377863
31-Oct-2017 03:00:00,261.437614038519
31-Oct-2017 03:15:00,261.438827132129
31-Oct-2017 03:30:00,261.442744230566
31-Oct-2017 03:45:00,261.445655220748
31-Oct-2017 04:00:00,261.474043190873
31-Oct-2017 04:15:00,261.521374957767
31-Oct-2017 04:30:00,261.571014290209
31-Oct-2017 04:45:00,261.621898089006
31-Oct-2017 05:00:00,261.659768620467
31-Oct-2017 05:15:00,261.651340700197
31-Oct-2017 05:30:00,261.638566242199
31-Oct-2017 05:45:00,261.609957705849
31-Oct-2017 06:00:00,261.482601585128
31-Oct-2017 06:15:00,261.429443211391
31-Oct-2017 06:30:00,261.40212445394
31-Oct-2017 06:45:00,261.419043085056
31-Oct-2017 07:00:00,261.377056883019
31-Oct-2017 07:15:00,261.364850973107
31-Oct-2017 07:30:00,261.35475182517
31-Oct-2017 07:45:00,261.358419366115
31-Oct-2017 08:00:00,261.362035552019
31-Oct-2017 08:15:00,261.355572669321
31-Oct-2017 08:30:00,261.365936007679
31-Oct-2017 08:45:00,261.387378944844
31-Oct-2017 09:00:00,261.407449168495
31-Oct-2017 09:15:00,261.406730602763
