time,seawater_ph,deployment,qc_flags
2014-09-24 19:59:59,8.120455962681175,1.0,1
2014-09-24 21:59:59,8.118411947910236,1.0,1
2014-09-24 23:59:59,8.116631142111387,1.0,1
2014-09-25 01:59:59,8.118283713713836,1.0,1
2014-09-25 03:59:59,8.119940428804874,1.0,1
2014-09-25 05:59:59,8.116102333854748,1.0,1
2014-09-25 07:59:59,8.119776105667173,1.0,1
2014-09-25 09:59:59,8.120263015451949,1.0,1
2014-09-25 11:59:59,8.116645287480344,1.0,1
2014-09-25 13:59:59,8.119628814610023,1.0,1
2014-09-25 15:59:59,8.121770748142318,1.0,1
2014-09-25 17:59:59,8.121668651488537,1.0,1
2014-09-25 19:59:59,8.11813005719335,1.0,1
2014-09-25 21:59:59,8.117670369730362,1.0,1
2014-09-25 23:59:59,8.115208268770536,1.0,1
2014-09-26 01:59:59,8.121076453218151,1.0,1
2014-09-26 03:59:59,8.116930434042889,1.0,1
2014-09-26 05:59:59,8.115903044753905,1.0,1
2014-09-26 07:59:59,8.11572710840399,1.0,1
2014-09-26 09:59:59,8.118096440896545,1.0,1
2014-09-26 11:59:59,8.11587827646574,1.0,1
2014-09-26 13:59:59,8.114253491776536,1.0,1
2014-09-26 15:59:59,8.118745964877588,1.0,1
2014-09-26 17:59:59,8.119176536986084,1.0,1
2014-09-26 19:59:59,8.120987972524945,1.0,1
2014-09-26 21:59:59,8.113688261598048,1.0,1
2014-09-26 23:59:59,8.117243795631127,1.0,1
2014-09-27 01:59:59,8.115475552551533,1.0,1
2014-09-27 03:59:59,8.11240361250463,1.0,1
2014-09-27 05:59:59,8.11256504752428,1.0,1
2014-09-27 07:59:59,8.113415018094493,1.0,1
2014-09-27 09:59:59,8.113570032242096,1.0,1
2014-09-27 11:59:59,8.11726906964714,1.0,1
2014-09-27 13:59:59,8.115290999837683,1.0,1
2014-09-27 15:59:59,8.12016395774116,1.0,1
2014-09-27 17:59:59,8.121141489268139,1.0,1
2014-09-27 19:59:59,8.123594239837397,1.0,1
2014-09-27 21:59:59,8.118847273446741,1.0,1
2014-09-27 23:59:59,8.12297339933491,1.0,1
2014-09-28 01:59:59,8.11829525827125,1.0,1
2014-09-28 03:59:59,8.119969495889695,1.0,1
2014-09-28 05:59:59,8.11751178980073,1.0,1
2014-09-28 07:59:59,8.119906010700555,1.0,1
2014-09-28 09:59:59,8.116626595472736,1.0,1
2014-09-28 11:59:59,8.116534238235344,1.0,1
2014-09-28 13:59:59,8.11771508997988,1.0,1
2014-09-28 15:59:59,8.121359656937612,1.0,1
2014-09-28 17:59:59,8.12390605340231,1.0,1
2014-09-28 19:59:59,8.11863953788714,1.0,1
2014-09-28 21:59:59,8.114452523351057,1.0,1
2014-09-28 23:59:59,8.121455335822617,1.0,1
2014-09-29 01:59:59,8.118422047930984,1.0,1
2014-09-29 03:59:59,8.125501765755914,1.0,1
2014-09-29 05:59:59,8.123349470100791,1.0,1
2014-09-29 07:59:59,8.122862896980088,1.0,1
2014-09-29 09:59:59,8.11953786903942,1.0,1
2014-09-29 11:59:59,8.1112375593885,1.0,1
2014-09-29 13:59:59,8.104277266337398,1.0,1
2014-09-29 15:59:59,8.106931265476591,1.0,1
2014-09-29 17:59:59,8.102853617689547,1.0,1
2014-09-29 19:59:59,8.1031626146444,1.0,1
2014-09-29 21:59:59,8.103587887895532,1.0,1
2014-09-29 23:59:59,8.108343475629942,1.0,1
2014-09-30 01:59:59,8.111429166687651,1.0,1
2014-09-30 03:59:59,8.113301375796455,1.0,1
2014-09-30 05:59:59,8.114025335983376,1.0,1
2014-09-30 07:59:59,8.111096627738348,1.0,1
2014-09-30 09:59:59,8.118040005336558,1.0,1
2014-09-30 11:59:59,8.109222915121004,1.0,1
2014-09-30 13:59:59,8.113876596002726,1.0,1
2014-09-30 15:59:59,8.112825632950258,1.0,1
2014-09-30 17:59:59,8.113671762281687,1.0,1
2014-09-30 19:59:59,8.109704270673362,1.0,1
2014-09-30 21:59:59,8.106265920721407,1.0,1
2014-09-30 23:59:59,8.107785508913391,1.0,1
2014-10-01 01:59:59,8.104733182267845,1.0,1
2014-10-01 03:59:59,8.105956975837733,1.0,1
2014-10-01 05:59:59,8.102048851165993,1.0,1
2014-10-01 07:59:59,8.101118400456519,1.0,1
2014-10-01 09:59:59,8.099341254052906,1.0,1
2014-10-01 11:59:59,8.098692933201443,1.0,1
2014-10-01 13:59:59,8.09521683555535,1.0,1
2014-10-01 15:59:59,8.098976121329587,1.0,1
2014-10-01 17:59:59,8.099740401945413,1.0,1
2014-10-01 19:59:59,8.095566076621836,1.0,1
2014-10-01 21:59:59,8.097608231376235,1.0,1
2014-10-01 23:59:59,8.1019868796711,1.0,1
2014-10-02 01:59:59,8.098669006493393,1.0,1
2014-10-02 03:59:59,8.095266005456915,1.0,1
2014-10-02 05:59:59,8.097037060752678,1.0,1
2014-10-02 07:59:59,8.097966984551805,1.0,1
2014-10-02 09:59:59,8.098361972647092,1.0,1
2014-10-02 11:59:59,8.096094826663904,1.0,1
2014-10-02 13:59:59,8.098915947892039,1.0,1
2014-10-02 15:59:59,8.099457753731773,1.0,1
2014-10-02 17:59:59,8.099431569970758,1.0,1
2014-10-02 19:59:59,8.098748546634287,1.0,1
2014-10-02 21:59:59,8.09627609630309,1.0,1
2014-10-02 23:59:59,8.097238487822663,1.0,1
2014-10-03 01:59:59,8.098072195511893,1.0,1
2014-10-03 03:59:59,8.096252408770335,1.0,1
2014-10-03 05:59:59,8.100495420487723,1.0,1
2014-10-03 07:59:59,8.098768026509703,1.0,1
2014-10-03 09:59:59,8.09582545403648,1.0,1
2014-10-03 11:59:59,8.09869984271661,1.0,1
2014-10-03 13:59:59,8.09607718517975,1.0,1
2014-10-03 15:59:59,8.098893470736277,1.0,1
2014-10-03 17:59:59,8.099841011401773,1.0,1
2014-10-03 19:59:59,8.09728253118887,1.0,1
2014-10-03 21:59:59,8.098133161745954,1.0,1
2014-10-03 23:59:59,8.0955570614685,1.0,1
2014-10-04 01:59:59,8.099498063911652,1.0,1
2014-10-04 03:59:59,8.097807082931878,1.0,1
2014-10-04 05:59:59,8.101819198064618,1.0,1
2014-10-04 07:59:59,8.099331723681532,1.0,1
2014-10-04 09:59:59,8.102053606997766,1.0,1
2014-10-04 11:59:59,8.102914198562246,1.0,1
2014-10-04 13:59:59,8.102233512326187,1.0,1
2014-10-04 15:59:59,8.104385339213941,1.0,1
2014-10-04 17:59:59,8.101473869060461,1.0,1
2014-10-04 19:59:59,8.104856393486797,1.0,1
2014-10-04 21:59:59,8.109104929174402,1.0,1
2014-10-04 23:59:59,8.106354693971989,1.0,1
2014-10-05 01:59:59,8.105906596895325,1.0,1
2014-10-05 03:59:59,8.102350145433547,1.0,1
2014-10-05 05:59:59,8.103047154442732,1.0,1
2014-10-05 07:59:59,8.105917493249985,1.0,1
2014-10-05 09:59:59,8.108186737500823,1.0,1
2014-10-05 11:59:59,8.10839918452379,1.0,1
2014-10-05 13:59:59,8.107719147140552,1.0,1
2014-10-05 15:59:59,8.108027813729215,1.0,1
2014-10-05 17:59:59,8.107882188551002,1.0,1
2014-10-05 19:59:59,8.108840211687497,1.0,1
2014-10-05 21:59:59,8.109186087538676,1.0,1
2014-10-05 23:59:59,8.110365288097615,1.0,1
2014-10-06 01:59:59,8.107694670375885,1.0,1
2014-10-06 03:59:59,8.105430734199988,1.0,1
2014-10-06 05:59:59,8.105224095430222,1.0,1
2014-10-06 07:59:59,8.106054408146463,1.0,1
2014-10-06 09:59:59,8.111810880766086,1.0,1
2014-10-06 11:59:59,8.107784340777076,1.0,1
2014-10-06 13:59:59,8.108189931658993,1.0,1
2014-10-06 15:59:59,8.111812692895278,1.0,1
2014-10-06 17:59:59,8.109212372230836,1.0,1
2014-10-06 19:59:59,8.110561298559537,1.0,1
2014-10-06 21:59:59,8.109642662632346,1.0,1
2014-10-06 23:59:59,8.111951520822416,1.0,1
2014-10-07 01:59:59,8.11107932786258,1.0,1
2014-10-07 03:59:59,8.108549665570608,1.0,1
2014-10-07 05:59:59,8.110049168999371,1.0,1
2014-10-07 07:59:59,8.109196031824736,1.0,1
2014-10-07 09:59:59,8.10564537443374,1.0,1
2014-10-07 11:59:59,8.108850472639249,1.0,1
2014-10-07 13:59:59,8.109488917884267,1.0,1
2014-10-07 15:59:59,8.110407843425348,1.0,1
2014-10-07 17:59:59,8.110774169212904,1.0,1
2014-10-07 19:59:59,8.111233010145568,1.0,1
2014-10-07 21:59:59,8.110409535501079,1.0,1
2014-10-07 23:59:59,8.107062531816304,1.0,1
2014-10-08 01:59:59,8.105798242521562,1.0,1
2014-10-08 03:59:59,8.108545392557163,1.0,1
2014-10-08 05:59:59,8.108473242049701,1.0,1
2014-10-08 07:59:59,8.111121603671185,1.0,1
2014-10-08 09:59:59,8.106993830150735,1.0,1
2014-10-08 11:59:59,8.106648663742934,1.0,1
2014-10-08 13:59:59,8.103979582889119,1.0,1
2014-10-08 15:59:59,8.107823616304895,1.0,1
2014-10-08 17:59:59,8.10905235881073,1.0,1
2014-10-08 19:59:59,8.109102400552825,1.0,1
2014-10-08 21:59:59,8.110877314035562,1.0,1
2014-10-08 23:59:59,8.107536812016612,1.0,1
2014-10-09 01:59:59,8.105653180798841,1.0,1
2014-10-09 03:59:59,8.10697598155488,1.0,1
2014-10-09 05:59:59,8.107778720230915,1.0,1
2014-10-09 07:59:59,8.109217672934896,1.0,1
2014-10-09 09:59:59,8.105907162718122,1.0,1
2014-10-09 11:59:59,8.107713236034684,1.0,1
2014-10-09 13:59:59,8.108281861700808,1.0,1
2014-10-09 15:59:59,8.111529872378151,1.0,1
2014-10-09 17:59:59,8.109771147289488,1.0,1
2014-10-09 19:59:59,8.112112995618231,1.0,1
2014-10-09 21:59:59,8.108322528226392,1.0,1
2014-10-09 23:59:59,8.111714885541417,1.0,1
2014-10-10 01:59:59,8.111530164961366,1.0,1
2014-10-10 03:59:59,8.10824267719228,1.0,1
2014-10-10 05:59:59,8.109916866120392,1.0,1
2014-10-10 07:59:59,8.10732118874397,1.0,1
2014-10-10 09:59:59,8.10802783375695,1.0,1
2014-10-10 11:59:59,8.10944593150547,1.0,1
2014-10-10 13:59:59,8.110553642366195,1.0,1
2014-10-10 15:59:59,8.108199789376501,1.0,1
2014-10-10 17:59:59,8.10806830442911,1.0,1
2014-10-10 19:59:59,8.107578731556606,1.0,1
2014-10-10 21:59:59,8.106472833863657,1.0,1
2014-10-10 23:59:59,8.10860815961995,1.0,1
2014-10-11 01:59:59,8.107309115677285,1.0,1
2014-10-11 03:59:59,8.109387873298527,1.0,1
2014-10-11 05:59:59,8.110020226813862,1.0,1
2014-10-11 07:59:59,8.10782144820123,1.0,1
2014-10-11 09:59:59,8.10856129018215,1.0,1
2014-10-11 11:59:59,8.109921561327779,1.0,1
2014-10-11 13:59:59,8.108503455100259,1.0,1
2014-10-11 15:59:59,8.110777463717605,1.0,1
2014-10-11 17:59:59,8.107676880937904,1.0,1
2014-10-11 19:59:59,8.109648553482982,1.0,1
2014-10-11 21:59:59,8.108694277479188,1.0,1
2014-10-11 23:59:59,8.108138575269423,1.0,1
2014-10-12 01:59:59,8.108388044379272,1.0,1
2014-10-12 03:59:59,8.107825550036631,1.0,1
2014-10-12 05:59:59,8.108088402959513,1.0,1
2014-10-12 07:59:59,8.10891481766877,1.0,1
2014-10-12 09:59:59,8.106869399003148,1.0,1
2014-10-12 11:59:59,8.108177321613109,1.0,1
2014-10-12 13:59:59,8.111074879647562,1.0,1
2014-10-12 15:59:59,8.10745932752679,1.0,1
2014-10-12 17:59:59,8.10734615316605,1.0,1
2014-10-12 19:59:59,8.105209323501391,1.0,1
2014-10-12 21:59:59,8.10891808903099,1.0,1
2014-10-12 23:59:59,8.106730617293717,1.0,1
2014-10-13 01:59:59,8.105617577331014,1.0,1
2014-10-13 03:59:59,8.101263448001825,1.0,1
2014-10-13 05:59:59,8.101338346362855,1.0,1
2014-10-13 07:59:59,8.098500424574407,1.0,1
2014-10-13 09:59:59,8.100409859266643,1.0,1
2014-10-13 11:59:59,8.09756987090951,1.0,1
2014-10-13 13:59:59,8.094794496454059,1.0,1
2014-10-13 15:59:59,8.098650497964373,1.0,1
2014-10-13 17:59:59,8.099435877927819,1.0,1
2014-10-13 19:59:59,8.095080250892698,1.0,1
2014-10-13 21:59:59,8.097551577851366,1.0,1
2014-10-13 23:59:59,8.099033592595726,1.0,1
2014-10-14 01:59:59,8.095606734229033,1.0,1
2014-10-14 03:59:59,8.101032312811904,1.0,1
2014-10-14 05:59:59,8.105185352672516,1.0,1
2014-10-14 07:59:59,8.096923555205748,1.0,1
2014-10-14 09:59:59,8.100206250443335,1.0,1
2014-10-14 11:59:59,8.099292312618786,1.0,1
2014-10-14 13:59:59,8.101992508531135,1.0,1
2014-10-14 15:59:59,8.103547710412936,1.0,1
2014-10-14 17:59:59,8.103263548151151,1.0,1
2014-10-14 19:59:59,8.098997225010638,1.0,1
2014-10-14 21:59:59,8.096258552484933,1.0,1
2014-10-14 23:59:59,8.096123273370091,1.0,1
2014-10-15 01:59:59,8.100516076924398,1.0,1
2014-10-15 03:59:59,8.101314818046902,1.0,1
2014-10-15 05:59:59,8.101115623820101,1.0,1
2014-10-15 07:59:59,8.099645043175261,1.0,1
2014-10-15 09:59:59,8.10175767867194,1.0,1
2014-10-15 11:59:59,8.10319502863292,1.0,1
2014-10-15 13:59:59,8.10118973371008,1.0,1
2014-10-15 15:59:59,8.10029817529756,1.0,1
2014-10-15 17:59:59,8.104390970307978,1.0,1
2014-10-15 19:59:59,8.102420747096168,1.0,1
2014-10-15 21:59:59,8.100240571787644,1.0,1
2014-10-15 23:59:59,8.102917096026273,1.0,1
2014-10-16 01:59:59,8.102330930361752,1.0,1
2014-10-16 03:59:59,8.09961723590057,1.0,1
2014-10-16 05:59:59,8.105251940685038,1.0,1
2014-10-16 07:59:59,8.099704073207981,1.0,1
2014-10-16 09:59:59,8.102200796410509,1.0,1
2014-10-16 11:59:59,8.098683054973295,1.0,1
2014-10-16 13:59:59,8.09624574444585,1.0,1
2014-10-16 15:59:59,8.099268241611325,1.0,1
2014-10-16 17:59:59,8.096078106115495,1.0,1
2014-10-16 19:59:59,8.096112116239581,1.0,1
2014-10-16 21:59:59,8.09667071950398,1.0,1
2014-10-16 23:59:59,8.09661293049972,1.0,1
2014-10-17 01:59:59,8.09378965721702,1.0,1
2014-10-17 03:59:59,8.097463869246424,1.0,1
2014-10-17 05:59:59,8.094794096546847,1.0,1
2014-10-17 07:59:59,8.095778148237528,1.0,1
2014-10-17 09:59:59,8.09552753497325,1.0,1
2014-10-17 11:59:59,8.093987158935095,1.0,1
2014-10-17 13:59:59,8.097175524450318,1.0,1
2014-10-17 15:59:59,8.09276007531781,1.0,1
2014-10-17 17:59:59,8.095064446465342,1.0,1
2014-10-17 19:59:59,8.095379905941698,1.0,1
2014-10-17 21:59:59,8.09760392188744,1.0,1
2014-10-17 23:59:59,8.093838873105222,1.0,1
2014-10-18 01:59:59,8.095211574540322,1.0,1
2014-10-18 03:59:59,8.093627977739628,1.0,1
2014-10-18 05:59:59,8.095624831060741,1.0,1
2014-10-18 07:59:59,8.094201500356286,1.0,1
2014-10-18 09:59:59,8.094944722838806,1.0,1
2014-10-18 11:59:59,8.097329850310024,1.0,1
2014-10-18 13:59:59,8.09548744378895,1.0,1
2014-10-18 15:59:59,8.098905675567265,1.0,1
2014-10-18 17:59:59,8.094834746321139,1.0,1
2014-10-18 19:59:59,8.097830826933647,1.0,1
2014-10-18 21:59:59,8.096702764884254,1.0,1
2014-10-18 23:59:59,8.100919073077412,1.0,1
2014-10-19 01:59:59,8.094782176585204,1.0,1
2014-10-19 03:59:59,8.097031085329187,1.0,1
2014-10-19 05:59:59,8.09497412902636,1.0,1
2014-10-19 07:59:59,8.094871849248523,1.0,1
2014-10-19 09:59:59,8.093719817456428,1.0,1
2014-10-19 11:59:59,8.094183098721278,1.0,1
2014-10-19 13:59:59,8.095020936178488,1.0,1
2014-10-19 15:59:59,8.093147934387774,1.0,1
2014-10-19 17:59:59,8.097392687994725,1.0,1
2014-10-19 19:59:59,8.097642041146177,1.0,1
2014-10-19 21:59:59,8.098053084280153,1.0,1
2014-10-19 23:59:59,8.100079366932597,1.0,1
2014-10-20 01:59:59,8.097097623689974,1.0,1
2014-10-20 03:59:59,8.096609035586905,1.0,1
2014-10-20 05:59:59,8.094438709483743,1.0,1
2014-10-20 07:59:59,8.09476612115582,1.0,1
2014-10-20 09:59:59,8.095796629277558,1.0,1
2014-10-20 11:59:59,8.099488946652633,1.0,1
2014-10-20 13:59:59,8.095304832197133,1.0,1
2014-10-20 15:59:59,8.102696106907478,1.0,1
2014-10-20 17:59:59,8.094278971063533,1.0,1
2014-10-20 19:59:59,8.096866119517248,1.0,1
2014-10-20 21:59:59,8.098369861858433,1.0,1
2014-10-20 23:59:59,8.09510476831563,1.0,1
2014-10-21 01:59:59,8.096405153707419,1.0,1
2014-10-21 03:59:59,8.09553726268335,1.0,1
2014-10-21 05:59:59,8.099444443038026,1.0,1
2014-10-21 07:59:59,8.09750771600731,1.0,1
2014-10-21 09:59:59,8.093336667822108,1.0,1
2014-10-21 11:59:59,8.095830745232607,1.0,1
2014-10-21 13:59:59,8.096652183717623,1.0,1
2014-10-21 15:59:59,8.098611066224867,1.0,1
2014-10-21 17:59:59,8.094828217109411,1.0,1
2014-10-21 19:59:59,8.097043879063229,1.0,1
2014-10-21 21:59:59,8.097611972633542,1.0,1
2014-10-21 23:59:59,8.096642904737056,1.0,1
2014-10-22 01:59:59,8.094442537783749,1.0,1
2014-10-22 03:59:59,8.099384098886242,1.0,1
2014-10-22 05:59:59,8.098364971677913,1.0,1
2014-10-22 07:59:59,8.092533002255774,1.0,1
2014-10-22 09:59:59,8.095118900538539,1.0,1
2014-10-22 11:59:59,8.098438443875901,1.0,1
2014-10-22 13:59:59,8.093481987042052,1.0,1
2014-10-22 15:59:59,8.09351783367316,1.0,1
2014-10-22 17:59:59,8.096087460543206,1.0,1
2014-10-22 19:59:59,8.096387774888678,1.0,1
2014-10-22 21:59:59,8.097077061929516,1.0,1
2014-10-22 23:59:59,8.094143956072061,1.0,1
2014-10-23 01:59:59,8.095090521730993,1.0,1
2014-10-23 03:59:59,8.092610446538618,1.0,1
2014-10-23 05:59:59,8.095921792564596,1.0,1
2014-10-23 07:59:59,8.097089174134805,1.0,1
2014-10-23 09:59:59,8.096537619106824,1.0,1
2014-10-23 11:59:59,8.096542748855951,1.0,1
2014-10-23 13:59:59,8.0968463979528,1.0,1
2014-10-23 15:59:59,8.095157532484016,1.0,1
2014-10-23 17:59:59,8.095266752807255,1.0,1
2014-10-23 19:59:59,8.095251686924154,1.0,1
2014-10-23 21:59:59,8.098483980168886,1.0,1
2014-10-23 23:59:59,8.09538017682405,1.0,1
2014-10-24 01:59:59,8.096091419048197,1.0,1
2014-10-24 03:59:59,8.092230843874518,1.0,1
2014-10-24 05:59:59,8.092734064418456,1.0,1
2014-10-24 07:59:59,8.096340793882241,1.0,1
2014-10-24 09:59:59,8.097093915291593,1.0,1
2014-10-24 11:59:59,8.097057132820165,1.0,1
2014-10-24 13:59:59,8.09671498624537,1.0,1
2014-10-24 15:59:59,8.095021230985399,1.0,1
2014-10-24 17:59:59,8.096120478916186,1.0,1
2014-10-24 19:59:59,8.093871728225068,1.0,1
2014-10-24 21:59:59,8.093596782897164,1.0,1
2014-10-24 23:59:59,8.092900261789483,1.0,1
2014-10-25 01:59:59,8.091698031486814,1.0,1
2014-10-25 03:59:59,8.096102245701424,1.0,1
2014-10-25 05:59:59,8.093855704695462,1.0,1
2014-10-25 07:59:59,8.091727720759186,1.0,1
2014-10-25 09:59:59,8.098198880331697,1.0,1
2014-10-25 11:59:59,8.096687541940359,1.0,1
2014-10-25 13:59:59,8.100418467611247,1.0,1
2014-10-25 15:59:59,8.100357716820819,1.0,1
2014-10-25 17:59:59,8.097347532724479,1.0,1
2014-10-25 19:59:59,8.098231099839936,1.0,1
2014-10-25 21:59:59,8.101841470276431,1.0,1
2014-10-25 23:59:59,8.100050970041474,1.0,1
