datenum_wUV,oxygen_wUV_umol_kg
11-Oct-2017 03:00:00,252.124647942055
11-Oct-2017 03:15:00,252.058693970623
11-Oct-2017 03:30:00,251.469178659412
11-Oct-2017 03:45:00,251.720299015829
11-Oct-2017 04:00:00,251.869366925986
11-Oct-2017 04:15:00,252.071396720076
11-Oct-2017 04:30:00,252.323268068709
11-Oct-2017 04:45:00,252.604917851632
11-Oct-2017 05:00:00,252.911016517389
11-Oct-2017 05:15:00,253.184340170361
11-Oct-2017 05:30:00,253.417930885521
11-Oct-2017 05:45:00,253.656688495279
11-Oct-2017 06:00:00,253.875808702199
11-Oct-2017 06:15:00,254.073223258224
11-Oct-2017 06:30:00,254.274474823261
11-Oct-2017 06:45:00,254.471306236057
11-Oct-2017 07:00:00,254.643506086556
11-Oct-2017 07:15:00,254.798321053364
11-Oct-2017 07:30:00,254.992330755614
11-Oct-2017 07:45:00,255.107363286781
11-Oct-2017 08:00:00,255.247210021616
11-Oct-2017 08:15:00,255.412014440086
11-Oct-2017 08:30:00,255.495106124826
11-Oct-2017 08:45:00,255.581333628807
11-Oct-2017 09:00:00,255.97228725786
11-Oct-2017 09:15:00,256.081236018096
11-Oct-2017 09:30:00,256.59812641758
11-Oct-2017 09:45:00,257.248787992814
11-Oct-2017 10:00:00,257.775016105128
11-Oct-2017 10:15:00,258.196045527548
11-Oct-2017 10:30:00,258.620074615516
11-Oct-2017 10:45:00,258.926467469819
11-Oct-2017 11:00:00,259.47827485242
11-Oct-2017 11:15:00,259.570222719803
11-Oct-2017 11:30:00,259.720270325698
11-Oct-2017 11:45:00,259.750439251554
11-Oct-2017 12:00:00,259.765947327839
11-Oct-2017 12:15:00,259.669496633114
11-Oct-2017 12:30:00,259.619680755348
11-Oct-2017 12:45:00,259.498977534488
11-Oct-2017 13:00:00,259.448540420654
11-Oct-2017 13:15:00,259.306638373062
11-Oct-2017 13:30:00,259.12056380989
11-Oct-2017 13:45:00,258.840347001723
11-Oct-2017 14:00:00,258.724042154115
11-Oct-2017 14:15:00,258.6135563105
11-Oct-2017 14:30:00,258.506079476096
11-Oct-2017 14:45:00,258.377783939346
11-Oct-2017 15:00:00,258.299143053569
11-Oct-2017 15:15:00,258.236558789064
11-Oct-2017 15:30:00,258.197346479501
11-Oct-2017 15:45:00,258.140883732355
11-Oct-2017 16:00:00,258.127670889711
11-Oct-2017 16:15:00,258.105454057275
11-Oct-2017 16:30:00,257.993193011616
11-Oct-2017 16:45:00,257.925879724446
11-Oct-2017 17:00:00,257.895187331136
11-Oct-2017 17:15:00,257.811048314687
11-Oct-2017 17:30:00,257.795910202232
11-Oct-2017 17:45:00,257.76454698056
11-Oct-2017 18:00:00,257.69431470311
11-Oct-2017 18:15:00,257.664750053144
11-Oct-2017 18:30:00,257.586457457403
11-Oct-2017 18:45:00,257.588374494364
11-Oct-2017 19:00:00,257.554319682309
11-Oct-2017 19:15:00,257.587133613254
11-Oct-2017 19:30:00,257.524007151032
11-Oct-2017 19:45:00,257.469919410167
11-Oct-2017 20:00:00,257.375216221925
11-Oct-2017 20:15:00,257.282466230582
11-Oct-2017 20:30:00,257.135182190859
11-Oct-2017 20:45:00,257.161660551244
11-Oct-2017 21:00:00,256.992683626637
11-Oct-2017 21:15:00,256.962556780915
11-Oct-2017 21:30:00,256.719689092322
11-Oct-2017 21:45:00,256.375202749422
11-Oct-2017 22:00:00,256.529407543397
11-Oct-2017 22:15:00,256.29787469904
11-Oct-2017 22:30:00,256.257075657584
11-Oct-2017 22:45:00,255.945893221744
11-Oct-2017 23:00:00,256.014862285175
11-Oct-2017 23:15:00,256.101367096707
11-Oct-2017 23:30:00,256.109059888472
11-Oct-2017 23:45:00,256.136934311493
12-Oct-2017 00:00:00,256.244478067413
12-Oct-2017 00:15:00,256.311281701168
12-Oct-2017 00:30:00,256.294853721167
12-Oct-2017 00:45:00,256.285004814366
12-Oct-2017 01:00:00,256.236272907231
12-Oct-2017 01:15:00,256.155199747767
12-Oct-2017 01:30:00,256.146842206753
12-Oct-2017 01:45:00,256.088377430131
12-Oct-2017 02:00:00,256.156648870631
12-Oct-2017 02:15:00,256.160483076238
12-Oct-2017 02:30:00,256.191510975322
12-Oct-2017 02:45:00,256.249247615826
12-Oct-2017 03:00:00,256.387025715078
12-Oct-2017 03:15:00,256.628534967995
12-Oct-2017 03:30:00,256.856990935636
12-Oct-2017 03:45:00,256.97807321241
12-Oct-2017 04:00:00,257.307745731174
12-Oct-2017 04:15:00,257.551831806444
12-Oct-2017 04:30:00,257.993155000493
12-Oct-2017 04:45:00,258.436029088836
12-Oct-2017 05:00:00,258.772465434417
12-Oct-2017 05:15:00,259.127248150387
12-Oct-2017 05:30:00,258.939379722124
12-Oct-2017 05:45:00,259.132245855947
12-Oct-2017 06:00:00,259.075582122199
12-Oct-2017 06:15:00,259.309501071267
12-Oct-2017 06:30:00,259.136522148543
12-Oct-2017 06:45:00,258.946283998626
12-Oct-2017 07:00:00,258.758233629196
12-Oct-2017 07:15:00,258.587105543951
12-Oct-2017 07:30:00,258.38690279023
12-Oct-2017 07:45:00,258.187766565778
12-Oct-2017 08:00:00,258.095961751272
12-Oct-2017 08:15:00,258.078067890808
12-Oct-2017 08:30:00,258.059191378793
12-Oct-2017 08:45:00,258.065534347031
12-Oct-2017 09:00:00,258.043827627583
12-Oct-2017 09:15:00,258.066553326929
12-Oct-2017 09:30:00,258.084071312575
12-Oct-2017 09:45:00,258.026915443168
12-Oct-2017 10:00:00,257.699991468626
12-Oct-2017 10:15:00,257.45778130431
12-Oct-2017 10:30:00,257.179632407948
12-Oct-2017 10:45:00,257.00358470833
12-Oct-2017 11:00:00,256.770558758058
12-Oct-2017 11:15:00,256.597093717576
12-Oct-2017 11:30:00,256.331832635186
12-Oct-2017 11:45:00,256.049355881354
12-Oct-2017 12:00:00,255.66849730564
12-Oct-2017 12:15:00,255.284116153968
12-Oct-2017 12:30:00,255.26002369847
12-Oct-2017 12:45:00,255.309210489874
12-Oct-2017 13:00:00,255.489705466492
12-Oct-2017 13:15:00,255.667061053272
12-Oct-2017 13:30:00,255.839495008591
12-Oct-2017 13:45:00,256.002384740567
12-Oct-2017 14:00:00,256.17763684583
12-Oct-2017 14:15:00,256.383266514644
12-Oct-2017 14:30:00,256.556621947521
12-Oct-2017 14:45:00,256.788117106725
12-Oct-2017 15:00:00,257.142322096129
12-Oct-2017 15:15:00,257.333732765002
12-Oct-2017 15:30:00,257.604312656092
12-Oct-2017 15:45:00,257.717677551661
12-Oct-2017 16:00:00,257.716397695943
12-Oct-2017 16:15:00,257.768155835465
12-Oct-2017 16:30:00,257.715825192864
12-Oct-2017 16:45:00,258.101452565873
12-Oct-2017 17:00:00,258.082567626885
12-Oct-2017 17:15:00,258.06523858962
12-Oct-2017 17:30:00,258.447858637178
12-Oct-2017 17:45:00,258.648510131499
12-Oct-2017 18:00:00,258.964856413069
12-Oct-2017 18:15:00,259.055389954582
12-Oct-2017 18:30:00,259.19519811642
12-Oct-2017 18:45:00,259.811492661918
12-Oct-2017 19:00:00,259.886381948373
12-Oct-2017 19:15:00,259.990289649872
12-Oct-2017 19:30:00,260.997919560277
12-Oct-2017 19:45:00,261.32198114079
12-Oct-2017 20:00:00,262.155437362544
12-Oct-2017 20:15:00,262.786753499148
12-Oct-2017 20:30:00,263.564958414107
12-Oct-2017 20:45:00,264.484560117318
12-Oct-2017 21:00:00,265.247192986222
12-Oct-2017 21:15:00,266.042007387005
12-Oct-2017 21:30:00,266.482229785701
12-Oct-2017 21:45:00,266.719787662331
12-Oct-2017 22:00:00,266.977313621522
12-Oct-2017 22:15:00,266.985230050883
12-Oct-2017 22:30:00,266.882151272992
12-Oct-2017 22:45:00,266.820221791895
12-Oct-2017 23:00:00,266.557665739637
12-Oct-2017 23:15:00,266.299131850824
12-Oct-2017 23:30:00,266.127831353281
12-Oct-2017 23:45:00,265.912735723557
13-Oct-2017 00:00:00,265.655445500463
13-Oct-2017 00:15:00,264.863939421158
13-Oct-2017 00:30:00,264.602994382304
13-Oct-2017 00:45:00,264.756901059444
13-Oct-2017 01:00:00,265.587985881386
13-Oct-2017 01:15:00,266.109101293573
13-Oct-2017 01:30:00,266.918806896683
13-Oct-2017 01:45:00,267.751127612134
13-Oct-2017 02:00:00,268.66067177619
13-Oct-2017 02:15:00,268.669243358208
13-Oct-2017 02:30:00,269.26127344997
13-Oct-2017 02:45:00,270.085168595042
13-Oct-2017 03:00:00,270.209332977749
13-Oct-2017 03:15:00,271.013138286967
13-Oct-2017 03:30:00,271.104766063547
13-Oct-2017 03:45:00,271.356504148561
13-Oct-2017 04:00:00,271.157040299549
13-Oct-2017 04:15:00,270.477932302299
13-Oct-2017 04:30:00,270.37518754153
13-Oct-2017 04:45:00,270.098307483754
13-Oct-2017 05:00:00,270.203608911829
13-Oct-2017 05:15:00,270.094750710296
13-Oct-2017 05:30:00,270.016755871959
13-Oct-2017 05:45:00,269.975067435735
13-Oct-2017 06:00:00,269.799438006377
13-Oct-2017 06:15:00,270.132475356822
13-Oct-2017 06:30:00,270.585492910395
13-Oct-2017 06:45:00,271.075480459131
13-Oct-2017 07:00:00,271.629809264711
13-Oct-2017 07:15:00,272.188890273372
13-Oct-2017 07:30:00,272.93446958005
13-Oct-2017 07:45:00,273.769238197456
13-Oct-2017 08:00:00,274.466333978038
13-Oct-2017 08:15:00,274.779793653118
13-Oct-2017 08:30:00,274.266349863347
13-Oct-2017 08:45:00,274.110669274815
13-Oct-2017 09:00:00,273.499743078999
13-Oct-2017 09:15:00,272.943442944097
13-Oct-2017 09:30:00,272.300461658106
13-Oct-2017 09:45:00,272.095055003444
13-Oct-2017 10:00:00,271.730439366268
13-Oct-2017 10:15:00,271.05549391666
13-Oct-2017 10:30:00,270.266849757287
13-Oct-2017 10:45:00,269.441749635786
13-Oct-2017 11:00:00,268.575630685012
13-Oct-2017 11:15:00,267.922969241885
13-Oct-2017 11:30:00,267.37565834749
13-Oct-2017 11:45:00,267.146343222863
13-Oct-2017 12:00:00,266.485496160677
13-Oct-2017 12:15:00,266.029421017512
13-Oct-2017 12:30:00,265.458044876288
13-Oct-2017 12:45:00,265.320986828234
13-Oct-2017 13:00:00,265.211500204578
13-Oct-2017 13:15:00,265.03403554718
13-Oct-2017 13:30:00,265.199348686701
13-Oct-2017 13:45:00,265.259144912834
13-Oct-2017 14:00:00,265.24247326186
13-Oct-2017 14:15:00,265.365276115028
13-Oct-2017 14:30:00,265.387422308554
13-Oct-2017 14:45:00,264.992360448125
13-Oct-2017 15:00:00,264.558832173685
13-Oct-2017 15:15:00,264.316725629566
13-Oct-2017 15:30:00,263.685092281276
13-Oct-2017 15:45:00,263.141160912118
13-Oct-2017 16:00:00,263.217213292224
13-Oct-2017 16:15:00,263.279598373571
13-Oct-2017 16:30:00,263.596520591586
13-Oct-2017 16:45:00,264.250614690847
13-Oct-2017 17:00:00,264.391967825817
13-Oct-2017 17:15:00,263.977849675229
13-Oct-2017 17:30:00,263.969593297664
13-Oct-2017 17:45:00,264.435857430707
13-Oct-2017 18:00:00,265.460482219199
13-Oct-2017 18:15:00,265.592997812359
13-Oct-2017 18:30:00,265.877986562062
13-Oct-2017 18:45:00,266.659502372395
13-Oct-2017 19:00:00,267.07663497233
13-Oct-2017 19:15:00,267.899135052797
13-Oct-2017 19:30:00,267.958820333264
13-Oct-2017 19:45:00,267.951360039529
13-Oct-2017 20:00:00,268.306073854171
13-Oct-2017 20:15:00,268.379509148941
13-Oct-2017 20:30:00,268.79156003163
13-Oct-2017 20:45:00,269.979143050798
13-Oct-2017 21:00:00,270.858199316641
13-Oct-2017 21:15:00,270.922616497331
13-Oct-2017 21:30:00,271.117488793115
13-Oct-2017 21:45:00,272.264797920586
13-Oct-2017 22:00:00,272.38186315276
13-Oct-2017 22:15:00,273.347378797146
13-Oct-2017 22:30:00,274.034445959418
13-Oct-2017 22:45:00,275.141507221315
13-Oct-2017 23:00:00,276.369409391924
13-Oct-2017 23:15:00,277.709633608832
13-Oct-2017 23:30:00,278.487728037058
13-Oct-2017 23:45:00,279.297147911319
14-Oct-2017 00:00:00,279.686177533181
14-Oct-2017 00:15:00,279.364435374469
14-Oct-2017 00:30:00,280.064741181108
14-Oct-2017 00:45:00,281.040313902806
14-Oct-2017 01:00:00,281.533053541135
14-Oct-2017 01:15:00,282.087794470736
14-Oct-2017 01:30:00,281.396164803733
14-Oct-2017 01:45:00,281.662330724033
14-Oct-2017 02:00:00,281.716284832025
14-Oct-2017 02:15:00,281.40333189218
14-Oct-2017 02:30:00,281.465662029567
14-Oct-2017 02:45:00,281.330391576913
14-Oct-2017 03:00:00,281.806520935771
14-Oct-2017 03:15:00,282.142414551747
14-Oct-2017 03:30:00,282.259959510282
14-Oct-2017 03:45:00,282.419908246884
14-Oct-2017 04:00:00,282.23444796865
14-Oct-2017 04:15:00,281.503228919996
14-Oct-2017 04:30:00,280.85858210334
14-Oct-2017 04:45:00,280.701593664301
14-Oct-2017 05:00:00,280.397755155134
14-Oct-2017 05:15:00,279.1832562879
14-Oct-2017 05:30:00,279.613628777102
14-Oct-2017 05:45:00,278.85980425945
14-Oct-2017 06:00:00,279.245613541908
14-Oct-2017 06:15:00,279.003038453129
14-Oct-2017 06:30:00,278.827159930683
14-Oct-2017 06:45:00,278.523647084499
14-Oct-2017 07:00:00,278.158302454942
14-Oct-2017 07:15:00,277.752766066033
14-Oct-2017 07:30:00,277.519246136028
14-Oct-2017 07:45:00,277.824328065915
14-Oct-2017 08:00:00,277.186636361933
14-Oct-2017 08:15:00,277.05709071728
14-Oct-2017 08:30:00,276.874428369517
14-Oct-2017 08:45:00,275.983396117414
14-Oct-2017 09:00:00,275.939599635476
14-Oct-2017 09:15:00,275.37855354813
14-Oct-2017 09:30:00,275.477568455685
14-Oct-2017 09:45:00,275.057729842221
14-Oct-2017 10:00:00,274.770468966261
14-Oct-2017 10:15:00,274.458966571733
14-Oct-2017 10:30:00,274.325286639629
14-Oct-2017 10:45:00,274.343883660236
14-Oct-2017 11:00:00,274.278033274788
14-Oct-2017 11:15:00,274.389685625002
14-Oct-2017 11:30:00,274.480479470302
14-Oct-2017 11:45:00,273.920428880125
14-Oct-2017 12:00:00,274.059313781312
14-Oct-2017 12:15:00,273.472630406591
14-Oct-2017 12:30:00,272.816484250347
14-Oct-2017 12:45:00,272.553135783346
14-Oct-2017 13:00:00,271.482113702841
14-Oct-2017 13:15:00,271.171451831132
14-Oct-2017 13:30:00,270.245860499116
14-Oct-2017 13:45:00,269.583101620427
14-Oct-2017 14:00:00,269.025181442375
14-Oct-2017 14:15:00,268.616885319113
14-Oct-2017 14:30:00,268.702788677908
14-Oct-2017 14:45:00,269.005191019209
14-Oct-2017 15:00:00,268.519702287577
14-Oct-2017 15:15:00,267.446335012613
14-Oct-2017 15:30:00,268.110860718561
14-Oct-2017 15:45:00,266.937752768765
14-Oct-2017 16:00:00,266.290152264917
14-Oct-2017 16:15:00,265.441721662329
14-Oct-2017 16:30:00,265.500492877749
14-Oct-2017 16:45:00,265.802727121027
14-Oct-2017 17:00:00,266.776843291825
14-Oct-2017 17:15:00,266.384896122547
14-Oct-2017 17:30:00,265.634904342871
14-Oct-2017 17:45:00,266.579080548656
14-Oct-2017 18:00:00,267.117592425447
14-Oct-2017 18:15:00,268.03306690816
14-Oct-2017 18:30:00,268.546027640885
14-Oct-2017 18:45:00,269.085276034705
14-Oct-2017 19:00:00,270.083327798862
15-Oct-2017 18:00:00,271.448188383948
15-Oct-2017 18:15:00,272.479175852676
15-Oct-2017 18:30:00,273.694192263151
15-Oct-2017 18:45:00,275.580214568618
15-Oct-2017 19:00:00,276.179783499839
15-Oct-2017 19:15:00,276.90002950291
15-Oct-2017 19:30:00,277.994964107849
15-Oct-2017 19:45:00,279.312386209691
15-Oct-2017 20:00:00,280.479134820335
15-Oct-2017 20:15:00,281.582211879314
15-Oct-2017 20:30:00,282.195748992797
15-Oct-2017 20:45:00,282.286709020271
15-Oct-2017 21:00:00,282.422689392282
15-Oct-2017 21:15:00,283.211476260566
15-Oct-2017 21:30:00,284.764544373669
15-Oct-2017 21:45:00,285.376796044478
15-Oct-2017 22:00:00,286.773389772165
15-Oct-2017 22:15:00,288.791303324985
15-Oct-2017 22:30:00,289.97419238335
15-Oct-2017 22:45:00,289.941293504914
15-Oct-2017 23:00:00,290.498394603278
15-Oct-2017 23:15:00,289.888233538516
15-Oct-2017 23:30:00,290.334295917053
15-Oct-2017 23:45:00,291.141577645999
16-Oct-2017 00:00:00,290.821235601232
16-Oct-2017 00:15:00,289.909215626479
16-Oct-2017 00:30:00,289.269827193316
16-Oct-2017 00:45:00,289.655053442775
16-Oct-2017 01:00:00,289.777864075453
16-Oct-2017 01:15:00,287.754699164935
16-Oct-2017 01:30:00,286.676385358495
16-Oct-2017 01:45:00,286.251636140577
16-Oct-2017 02:00:00,286.235352416387
16-Oct-2017 02:15:00,285.503675001525
16-Oct-2017 02:30:00,285.694705707368
16-Oct-2017 02:45:00,285.918850736532
16-Oct-2017 03:00:00,285.884629440598
16-Oct-2017 03:15:00,285.202143708672
16-Oct-2017 03:30:00,284.650820815922
16-Oct-2017 03:45:00,284.257166053588
16-Oct-2017 04:00:00,284.024844922492
16-Oct-2017 04:15:00,283.764302202547
16-Oct-2017 04:30:00,283.205929654259
16-Oct-2017 04:45:00,282.7909246996
16-Oct-2017 05:00:00,281.993126574638
16-Oct-2017 05:15:00,280.799473832243
16-Oct-2017 05:30:00,280.558846949197
16-Oct-2017 05:45:00,279.397985684061
16-Oct-2017 06:00:00,279.545769567172
16-Oct-2017 06:15:00,279.913426072174
16-Oct-2017 06:30:00,279.919456174928
16-Oct-2017 06:45:00,279.837259716589
16-Oct-2017 07:00:00,280.312879230565
16-Oct-2017 07:15:00,280.753035936123
16-Oct-2017 07:30:00,280.50664818776
16-Oct-2017 07:45:00,281.255860884587
16-Oct-2017 08:00:00,281.327644445769
16-Oct-2017 08:15:00,280.7934353168
16-Oct-2017 08:30:00,280.409228093073
16-Oct-2017 08:45:00,281.80359844544
16-Oct-2017 09:00:00,282.52196487176
16-Oct-2017 09:15:00,282.258447474812
16-Oct-2017 09:30:00,282.120361137296
16-Oct-2017 09:45:00,281.918655455389
16-Oct-2017 10:00:00,281.654117247133
16-Oct-2017 10:15:00,281.477569625286
16-Oct-2017 10:30:00,281.139691410574
16-Oct-2017 10:45:00,280.941851017051
16-Oct-2017 11:00:00,280.478261370136
16-Oct-2017 11:15:00,279.960640831384
16-Oct-2017 11:30:00,279.551139739974
16-Oct-2017 11:45:00,279.199138720963
16-Oct-2017 12:00:00,278.97257228105
16-Oct-2017 12:15:00,278.795855932123
16-Oct-2017 12:30:00,278.693191580478
16-Oct-2017 12:45:00,278.590326385234
16-Oct-2017 13:00:00,278.486222318255
16-Oct-2017 13:15:00,278.188734828039
16-Oct-2017 13:30:00,278.00517037959
16-Oct-2017 13:45:00,277.839356692382
16-Oct-2017 14:00:00,277.71317245117
16-Oct-2017 14:15:00,277.466808063825
16-Oct-2017 14:30:00,277.182777862223
16-Oct-2017 14:45:00,277.118660091146
16-Oct-2017 15:00:00,277.153561524759
16-Oct-2017 15:15:00,276.931085633718
16-Oct-2017 15:30:00,276.259445649003
16-Oct-2017 15:45:00,276.112756105991
16-Oct-2017 16:00:00,276.426184993426
16-Oct-2017 16:15:00,276.319170627708
16-Oct-2017 16:30:00,276.242977994669
16-Oct-2017 16:45:00,276.471901094068
16-Oct-2017 17:00:00,276.086107975852
16-Oct-2017 17:15:00,276.656278641247
16-Oct-2017 17:30:00,277.287134950329
16-Oct-2017 17:45:00,277.944951453579
16-Oct-2017 18:00:00,278.63948924879
16-Oct-2017 18:15:00,279.418332220895
16-Oct-2017 18:30:00,280.27894523275
16-Oct-2017 18:45:00,281.18943415287
16-Oct-2017 19:00:00,282.154216897871
16-Oct-2017 19:15:00,283.093809969177
16-Oct-2017 19:30:00,283.85487994044
16-Oct-2017 19:45:00,284.408217567334
16-Oct-2017 20:00:00,285.097603271104
16-Oct-2017 20:15:00,285.602652529516
16-Oct-2017 20:30:00,286.421073781048
16-Oct-2017 20:45:00,286.51402976473
16-Oct-2017 21:00:00,287.202567691115
16-Oct-2017 21:15:00,288.016010464378
16-Oct-2017 21:30:00,288.780842883344
16-Oct-2017 21:45:00,289.590528276856
16-Oct-2017 22:00:00,290.447398071073
16-Oct-2017 22:15:00,290.973677313626
16-Oct-2017 22:30:00,291.435055833586
16-Oct-2017 22:45:00,292.108090229928
16-Oct-2017 23:00:00,293.215730164513
16-Oct-2017 23:15:00,293.208085441061
16-Oct-2017 23:30:00,293.427340019601
16-Oct-2017 23:45:00,294.005159664393
17-Oct-2017 00:00:00,294.624981024033
17-Oct-2017 00:15:00,294.837204205277
17-Oct-2017 00:30:00,295.901331883565
17-Oct-2017 00:45:00,296.164633408905
17-Oct-2017 01:00:00,296.277976236495
17-Oct-2017 01:15:00,296.426915236875
17-Oct-2017 01:30:00,296.402467831038
17-Oct-2017 01:45:00,296.526992154279
17-Oct-2017 02:00:00,296.419978229654
17-Oct-2017 02:15:00,295.224830897837
17-Oct-2017 02:30:00,294.989435890272
17-Oct-2017 02:45:00,294.855758951689
17-Oct-2017 03:00:00,294.844252063605
17-Oct-2017 03:15:00,294.754303072452
17-Oct-2017 03:30:00,294.564034184265
17-Oct-2017 03:45:00,294.755266238914
17-Oct-2017 04:00:00,294.453702414486
17-Oct-2017 04:15:00,294.863412944153
17-Oct-2017 04:30:00,294.316956748934
17-Oct-2017 04:45:00,293.570685600062
17-Oct-2017 05:00:00,292.521148594868
17-Oct-2017 05:15:00,291.535272992802
17-Oct-2017 05:30:00,290.26515564278
17-Oct-2017 05:45:00,288.857710120249
17-Oct-2017 06:00:00,287.44799169358
17-Oct-2017 06:15:00,286.122782447222
17-Oct-2017 06:30:00,286.037071450575
17-Oct-2017 06:45:00,286.539665092536
17-Oct-2017 07:00:00,286.532935407767
17-Oct-2017 07:15:00,286.470336545439
17-Oct-2017 07:30:00,284.771928149004
17-Oct-2017 07:45:00,282.996317940153
17-Oct-2017 08:00:00,282.365065132298
17-Oct-2017 08:15:00,280.764987395879
17-Oct-2017 08:30:00,280.271183199839
17-Oct-2017 08:45:00,279.984637177102
17-Oct-2017 09:00:00,279.851144950186
17-Oct-2017 09:15:00,279.521493555876
17-Oct-2017 09:30:00,279.361962847675
17-Oct-2017 09:45:00,280.277193488986
17-Oct-2017 10:00:00,280.169074931871
17-Oct-2017 10:15:00,280.01979126919
17-Oct-2017 10:30:00,279.903666802998
17-Oct-2017 10:45:00,280.092741172822
17-Oct-2017 11:00:00,280.276472702968
17-Oct-2017 11:15:00,280.302198999654
17-Oct-2017 11:30:00,280.707767143062
17-Oct-2017 11:45:00,280.869488326847
17-Oct-2017 12:00:00,281.415653634813
17-Oct-2017 12:15:00,282.159945103331
17-Oct-2017 12:30:00,282.551281962778
17-Oct-2017 12:45:00,283.34492048709
17-Oct-2017 13:00:00,284.549423683981
17-Oct-2017 13:15:00,285.877999758655
17-Oct-2017 13:30:00,287.278552543246
17-Oct-2017 13:45:00,288.75056264814
17-Oct-2017 14:00:00,288.567835049963
17-Oct-2017 14:15:00,288.58448697185
17-Oct-2017 14:30:00,288.675863571944
17-Oct-2017 14:45:00,288.658854582308
17-Oct-2017 15:00:00,290.183977923374
17-Oct-2017 15:15:00,291.993335777804
17-Oct-2017 15:30:00,292.396712103768
17-Oct-2017 15:45:00,293.492890827345
17-Oct-2017 16:00:00,293.639626036974
17-Oct-2017 16:15:00,293.474902863148
17-Oct-2017 16:30:00,293.560865247419
17-Oct-2017 16:45:00,293.802615915973
17-Oct-2017 17:00:00,293.98902001244
17-Oct-2017 17:15:00,294.126363529896
17-Oct-2017 17:30:00,294.3318381787
17-Oct-2017 17:45:00,294.587543482242
17-Oct-2017 18:00:00,294.873813037638
17-Oct-2017 18:15:00,295.107841443785
17-Oct-2017 18:30:00,295.198112546707
17-Oct-2017 18:45:00,295.416397609092
17-Oct-2017 19:00:00,295.301856922263
17-Oct-2017 19:15:00,295.633399538916
17-Oct-2017 19:30:00,295.713067414021
17-Oct-2017 19:45:00,295.808118847918
17-Oct-2017 20:00:00,296.576902365783
17-Oct-2017 20:15:00,296.994279037298
17-Oct-2017 20:30:00,297.021434673447
17-Oct-2017 20:45:00,296.633669344322
17-Oct-2017 21:00:00,296.345232555331
17-Oct-2017 21:15:00,295.703551600832
17-Oct-2017 21:30:00,295.530597336237
17-Oct-2017 21:45:00,295.082994938307
17-Oct-2017 22:00:00,294.5708809808
17-Oct-2017 22:15:00,294.233295491264
17-Oct-2017 22:30:00,293.786102410565
17-Oct-2017 22:45:00,293.175586435733
17-Oct-2017 23:00:00,292.976958744986
17-Oct-2017 23:15:00,293.033882400812
17-Oct-2017 23:30:00,292.916775208961
17-Oct-2017 23:45:00,292.621639275187
18-Oct-2017 00:00:00,292.05495883396
18-Oct-2017 00:15:00,291.680877518811
18-Oct-2017 00:30:00,291.016962057291
18-Oct-2017 00:45:00,290.611091802448
18-Oct-2017 01:00:00,289.823178923665
18-Oct-2017 01:15:00,289.15364079228
18-Oct-2017 01:30:00,288.1638127363
18-Oct-2017 01:45:00,287.54667040889
18-Oct-2017 02:00:00,287.191851372653
18-Oct-2017 02:15:00,286.704464875676
18-Oct-2017 02:30:00,286.310325602628
18-Oct-2017 02:45:00,285.896377806847
18-Oct-2017 03:00:00,285.327947631733
18-Oct-2017 03:15:00,284.816058623742
18-Oct-2017 03:30:00,284.386613939131
18-Oct-2017 03:45:00,283.880797082445
18-Oct-2017 04:00:00,283.443411655957
18-Oct-2017 04:15:00,283.617682692901
18-Oct-2017 04:30:00,283.344537944236
18-Oct-2017 04:45:00,283.662549624287
18-Oct-2017 05:00:00,283.409484287346
18-Oct-2017 05:15:00,283.334865792744
18-Oct-2017 05:30:00,283.073961337396
18-Oct-2017 05:45:00,283.112249162409
18-Oct-2017 06:00:00,283.150841779002
18-Oct-2017 06:15:00,283.320844253414
18-Oct-2017 06:30:00,283.17960861575
18-Oct-2017 06:45:00,283.103883751975
18-Oct-2017 07:00:00,283.069852256779
18-Oct-2017 07:15:00,283.246746444081
18-Oct-2017 07:30:00,283.447621733036
18-Oct-2017 07:45:00,283.179365772016
18-Oct-2017 08:00:00,283.181246823397
18-Oct-2017 08:15:00,282.946203415668
18-Oct-2017 08:30:00,282.986490516307
18-Oct-2017 08:45:00,282.881249226468
18-Oct-2017 09:00:00,283.195461418594
18-Oct-2017 09:15:00,283.189899701664
18-Oct-2017 09:30:00,283.037791382906
18-Oct-2017 09:45:00,282.924210134524
18-Oct-2017 10:00:00,282.796220875859
18-Oct-2017 10:15:00,282.452945173968
18-Oct-2017 10:30:00,282.297098777625
18-Oct-2017 10:45:00,281.851284749375
18-Oct-2017 11:00:00,281.255932243555
18-Oct-2017 11:15:00,280.709403931815
18-Oct-2017 11:30:00,280.373635100877
18-Oct-2017 11:45:00,279.933701941321
18-Oct-2017 12:00:00,279.655945829769
18-Oct-2017 12:15:00,279.07546867531
18-Oct-2017 12:30:00,279.032489566864
18-Oct-2017 12:45:00,278.865387544907
18-Oct-2017 13:00:00,278.843845024324
18-Oct-2017 13:15:00,278.475996471301
18-Oct-2017 13:30:00,278.241439727412
18-Oct-2017 13:45:00,277.952220375596
18-Oct-2017 14:00:00,277.642160964781
18-Oct-2017 14:15:00,277.39738962312
18-Oct-2017 14:30:00,277.121897515312
18-Oct-2017 14:45:00,276.871268747955
18-Oct-2017 15:00:00,276.615416968271
18-Oct-2017 15:15:00,276.462939886788
18-Oct-2017 15:30:00,276.419670083284
18-Oct-2017 15:45:00,276.444039470851
18-Oct-2017 16:00:00,276.521595894147
18-Oct-2017 16:15:00,276.588942876704
