datetime,oxygen_uncorrected_umol_kg,oxygen_corrected_umol_kg
22-Oct-2019 10:01:40,256.036640310727,236.482847348322
22-Oct-2019 10:16:40,256.541058821475,236.948775034638
22-Oct-2019 10:31:40,256.702438555836,237.09786222448
22-Oct-2019 10:46:40,256.858224210239,237.241782598608
22-Oct-2019 11:01:40,256.989602166884,237.363159344259
22-Oct-2019 11:16:40,257.001585364511,237.374259594073
22-Oct-2019 11:31:40,256.970177657944,237.345282720369
22-Oct-2019 11:46:40,257.003771742946,237.376343430825
22-Oct-2019 12:01:40,257.063838368767,237.431854980686
22-Oct-2019 12:16:40,256.979052527985,237.353576453927
22-Oct-2019 12:31:40,257.057878731066,237.426414927513
22-Oct-2019 12:46:40,257.094055528255,237.459861137055
22-Oct-2019 13:01:40,256.968243633623,237.343689670392
22-Oct-2019 13:16:40,256.886047128985,237.26780267912
22-Oct-2019 13:31:40,257.067963760361,237.435858663157
22-Oct-2019 13:46:40,257.149803705008,237.511480781815
22-Oct-2019 14:01:40,257.11270741866,237.477249739072
22-Oct-2019 14:16:40,257.144974169889,237.50708454281
22-Oct-2019 14:31:40,257.033359720047,237.404026190634
22-Oct-2019 14:46:40,257.041949666264,237.411992354116
22-Oct-2019 15:01:40,257.151712514551,237.513404992376
22-Oct-2019 15:16:40,257.133213178418,237.496350656747
22-Oct-2019 15:31:40,256.336870296463,236.760855371793
22-Oct-2019 15:46:40,255.871522549368,236.331077522731
22-Oct-2019 16:01:40,255.620931194799,236.099655419444
22-Oct-2019 16:16:40,255.54397446974,236.028607764048
22-Oct-2019 16:31:40,255.469247279707,235.959619359668
22-Oct-2019 16:46:40,255.51942139609,236.005993818909
22-Oct-2019 17:01:40,255.615931964426,236.095166140762
22-Oct-2019 17:16:40,255.777188991226,236.244140424135
22-Oct-2019 17:31:40,255.915670622966,236.372078648552
22-Oct-2019 17:46:40,256.002934319703,236.452710342345
22-Oct-2019 18:01:40,256.018208999691,236.466850630951
22-Oct-2019 18:16:40,256.055361715134,236.501198200301
22-Oct-2019 18:31:40,256.080447847376,236.524400682243
22-Oct-2019 18:46:40,256.233420848052,236.665723742627
22-Oct-2019 19:01:40,256.369015028524,236.790995181879
22-Oct-2019 19:16:40,256.500880027237,236.912822257683
22-Oct-2019 19:31:40,256.609435956381,237.01312032528
22-Oct-2019 19:46:40,256.676339735644,237.07494708457
22-Oct-2019 20:01:40,256.730459939758,237.124966517452
22-Oct-2019 20:16:40,256.740970688898,237.134706785668
22-Oct-2019 20:31:40,256.781306096904,237.171994131207
22-Oct-2019 20:46:40,256.846923316622,237.232632635757
22-Oct-2019 21:01:40,256.726095500206,237.121064099709
22-Oct-2019 21:16:40,256.693199109236,237.09071203755
22-Oct-2019 21:31:40,256.748750015058,237.142052958983
22-Oct-2019 21:46:40,256.921283279152,237.301442873605
22-Oct-2019 22:01:40,256.965622790153,237.342428601495
22-Oct-2019 22:16:40,257.142867001359,237.506169782555
22-Oct-2019 22:31:40,257.204095985047,237.562755260909
22-Oct-2019 22:46:40,257.422735620268,237.764730791792
22-Oct-2019 23:01:40,257.35131386663,237.698795397552
22-Oct-2019 23:16:40,257.351698153937,237.699182599051
22-Oct-2019 23:31:40,257.317659345812,237.667775400937
22-Oct-2019 23:46:40,257.295366269512,237.64721697295
23-Oct-2019 00:01:40,257.295001452695,237.646912268048
23-Oct-2019 00:16:40,257.264809566762,237.619058206129
23-Oct-2019 00:31:40,257.065099868616,237.434631349162
23-Oct-2019 00:46:40,256.804755257538,237.194199834109
23-Oct-2019 01:01:40,256.675097968905,237.074475828149
23-Oct-2019 01:16:40,256.55541590794,236.963965274678
23-Oct-2019 01:31:40,256.421691767805,236.84048491166
23-Oct-2019 01:46:40,256.40604809506,236.826067982952
23-Oct-2019 02:01:40,256.359519051789,236.783124180936
23-Oct-2019 02:16:40,256.321254680125,236.747813924365
23-Oct-2019 02:31:40,256.27436892461,236.704540627357
23-Oct-2019 02:46:40,256.306243361389,236.734013171974
23-Oct-2019 03:01:40,256.256302022372,236.687917609973
23-Oct-2019 03:16:40,256.224939439471,236.658982072686
23-Oct-2019 03:31:40,256.277023004573,236.707120536075
23-Oct-2019 03:46:40,256.312290507091,236.739727060731
23-Oct-2019 04:01:40,256.563869860464,236.972127429778
23-Oct-2019 04:16:40,256.563869860464,236.972159590713
23-Oct-2019 04:31:40,256.563869860464,236.972191752076
23-Oct-2019 04:46:40,256.572439106423,236.980138797455
23-Oct-2019 05:01:40,256.597949996431,237.003733798896
23-Oct-2019 05:16:40,256.677230632055,237.076992618178
23-Oct-2019 05:31:40,256.689520615126,237.088376297795
23-Oct-2019 05:46:40,256.758330345428,237.151963813694
23-Oct-2019 06:01:40,256.886470975861,237.270351677419
23-Oct-2019 06:16:40,257.001600721977,237.376722212079
23-Oct-2019 06:31:40,257.105228216029,237.472468844639
23-Oct-2019 06:46:40,257.079134754268,237.44840012629
23-Oct-2019 07:01:40,257.039568024746,237.41188695965
23-Oct-2019 07:16:40,256.985242062434,237.361741571556
23-Oct-2019 07:31:40,256.861835829509,237.247790888905
23-Oct-2019 07:46:40,256.863387371661,237.249256153718
23-Oct-2019 08:01:40,257.003051332476,237.378287567616
23-Oct-2019 08:16:40,257.321902758943,237.672823742081
23-Oct-2019 08:31:40,257.247811313894,237.60442216069
23-Oct-2019 08:46:40,257.487397053267,237.825745460167
23-Oct-2019 09:01:40,257.361208530012,237.709224911692
23-Oct-2019 09:16:40,257.143123774946,237.507825242282
23-Oct-2019 09:31:40,256.98499672965,237.361804899833
23-Oct-2019 09:46:40,256.89750759322,237.281028574909
23-Oct-2019 10:01:40,256.738285936741,237.133997134301
23-Oct-2019 10:16:40,256.790847812403,237.182577625464
23-Oct-2019 10:31:40,257.177255009168,237.539511426692
23-Oct-2019 10:46:40,257.320167896104,237.671543914912
23-Oct-2019 11:01:40,257.675736020133,237.999993633092
23-Oct-2019 11:16:40,257.965062380014,238.267259792242
23-Oct-2019 11:31:40,258.073384226565,238.367342705162
23-Oct-2019 11:46:40,258.048895545026,238.344756284912
23-Oct-2019 12:01:40,257.885416946051,238.193792938237
23-Oct-2019 12:16:40,257.924153390136,238.229603875402
23-Oct-2019 12:31:40,257.759007187325,238.077100203199
23-Oct-2019 12:46:40,258.318559399631,238.593958628838
23-Oct-2019 13:01:40,258.360726172964,238.632938032378
23-Oct-2019 13:16:40,258.957931069807,239.184574296995
23-Oct-2019 13:31:40,259.823886987222,239.984440633843
23-Oct-2019 13:46:40,260.305625015273,240.429427084871
23-Oct-2019 14:01:40,261.406612866325,241.446379400195
23-Oct-2019 14:16:40,262.26391767747,242.238255835141
23-Oct-2019 14:31:40,262.603302846072,242.551759520068
23-Oct-2019 14:46:40,263.078898205176,242.991072925781
23-Oct-2019 15:01:40,263.331303377975,243.224238292948
23-Oct-2019 15:16:40,263.686347415324,243.552205453068
23-Oct-2019 15:31:40,263.82231122593,243.677820626979
23-Oct-2019 15:46:40,263.895674002268,243.745614774896
23-Oct-2019 16:01:40,263.918679799519,243.766897021225
23-Oct-2019 16:16:40,263.917577591347,243.765912056476
23-Oct-2019 16:31:40,263.728103452247,243.590938446246
23-Oct-2019 16:46:40,263.754957448496,243.615775047393
23-Oct-2019 17:01:40,263.876468341518,243.728040974679
23-Oct-2019 17:16:40,263.917987389308,243.766422896876
23-Oct-2019 17:31:40,263.682123686222,243.548601715707
23-Oct-2019 17:46:40,263.192172727761,243.096094091344
23-Oct-2019 18:01:40,261.962571046709,241.960411672945
23-Oct-2019 18:16:40,260.845516829124,240.928682859195
23-Oct-2019 18:31:40,260.371842223399,240.491208270416
23-Oct-2019 18:46:40,259.998480021247,240.14638664786
23-Oct-2019 19:01:40,259.755042467121,239.92156924477
23-Oct-2019 19:16:40,259.667655948382,239.84088763271
23-Oct-2019 19:31:40,259.63729124184,239.812873951741
23-Oct-2019 19:46:40,259.628499336612,239.804785891631
23-Oct-2019 20:01:40,259.539755223073,239.722850293837
23-Oct-2019 20:16:40,259.300396791259,239.501800362371
23-Oct-2019 20:31:40,259.191732609209,239.401465588848
23-Oct-2019 20:46:40,259.152331326421,239.365105228546
23-Oct-2019 21:01:40,259.007938818839,239.231770083916
23-Oct-2019 21:16:40,258.913213553635,239.144309881902
23-Oct-2019 21:31:40,258.954687266962,239.182649397348
23-Oct-2019 21:46:40,258.979766261916,239.205845993166
23-Oct-2019 22:01:40,259.061766574547,239.281617798324
23-Oct-2019 22:16:40,259.054721209761,239.275142842033
23-Oct-2019 22:31:40,259.063195370504,239.283002450722
23-Oct-2019 22:46:40,259.059311203239,239.279447324533
23-Oct-2019 23:01:40,259.154184242793,239.367109042591
23-Oct-2019 23:16:40,259.19850213671,239.408075645188
23-Oct-2019 23:31:40,259.229013053312,239.436289475675
23-Oct-2019 23:46:40,259.199749775615,239.409293007402
24-Oct-2019 00:01:40,259.221972978869,239.429851915997
24-Oct-2019 00:16:40,259.191405090676,239.401650438779
24-Oct-2019 00:31:40,259.228294333146,239.435755612832
24-Oct-2019 00:46:40,259.312933479738,239.513964916866
24-Oct-2019 01:01:40,259.453972952994,239.644268318203
24-Oct-2019 01:16:40,259.563694596312,239.745645084923
24-Oct-2019 01:31:40,259.62193711312,239.799473249178
24-Oct-2019 01:46:40,259.704247333697,239.875531535178
24-Oct-2019 02:01:40,259.912041838756,240.067493273528
24-Oct-2019 02:16:40,260.004065743615,240.152523652362
24-Oct-2019 02:31:40,260.018828822395,240.166192151343
24-Oct-2019 02:46:40,260.118582006755,240.258361710661
24-Oct-2019 03:01:40,260.268836451199,240.397176757893
24-Oct-2019 03:16:40,260.314163772682,240.439075946481
24-Oct-2019 03:31:40,260.521332096314,240.6304595453
24-Oct-2019 03:46:40,260.651771864621,240.750972876662
24-Oct-2019 04:01:40,260.817438166425,240.904023227842
24-Oct-2019 04:16:40,260.783120020863,240.872357963459
24-Oct-2019 04:31:40,260.720403039481,240.81446209896
24-Oct-2019 04:46:40,260.607209563274,240.709943586066
24-Oct-2019 05:01:40,260.573991004384,240.679293916118
24-Oct-2019 05:16:40,260.572716247738,240.67814915041
24-Oct-2019 05:31:40,260.489284959244,240.601120443461
24-Oct-2019 05:46:40,260.556872428657,240.663580320971
24-Oct-2019 06:01:40,260.617274905568,240.719403790427
24-Oct-2019 06:16:40,260.603938450143,240.707118227984
24-Oct-2019 06:31:40,261.806431980311,241.817835536007
24-Oct-2019 06:46:40,263.034711293543,242.952370219239
24-Oct-2019 07:01:40,263.452588678505,243.338376261262
24-Oct-2019 07:16:40,263.88390429827,243.736794655381
24-Oct-2019 07:31:40,264.511049092054,244.316091115235
24-Oct-2019 07:46:40,264.789681207046,244.573483345999
24-Oct-2019 08:01:40,264.858706355491,244.637271754334
24-Oct-2019 08:16:40,264.933161309077,244.706075430989
24-Oct-2019 08:31:40,264.954591441371,244.725902631273
24-Oct-2019 08:46:40,265.112733917414,244.872004516918
24-Oct-2019 09:01:40,265.25932476325,245.007436750204
24-Oct-2019 09:16:40,265.23920967862,244.988890650982
24-Oct-2019 09:31:40,265.193708342719,244.946896466027
24-Oct-2019 09:46:40,265.157518334153,244.913502703915
24-Oct-2019 10:01:40,265.126100738729,244.884516986458
24-Oct-2019 10:16:40,265.065661677168,244.828725493703
24-Oct-2019 10:31:40,264.924404725944,244.698286278964
24-Oct-2019 10:46:40,264.676214889782,244.469078109534
24-Oct-2019 11:01:40,264.598822559722,244.397627591525
24-Oct-2019 11:16:40,264.670820101104,244.46416154992
24-Oct-2019 11:31:40,264.75179816116,244.538990416162
24-Oct-2019 11:46:40,264.856489040621,244.635721740139
24-Oct-2019 12:01:40,264.835313642762,244.616196200094
24-Oct-2019 12:16:40,264.780529482757,244.565627783046
24-Oct-2019 12:31:40,264.684677395658,244.477126786891
24-Oct-2019 12:46:40,264.522278420297,244.327159442331
24-Oct-2019 13:01:40,264.455757148707,244.265749929518
24-Oct-2019 13:16:40,264.493929093415,244.301040773421
24-Oct-2019 13:31:40,264.529118377791,244.333576678475
24-Oct-2019 13:46:40,264.553892953774,244.356492996242
24-Oct-2019 14:01:40,264.447069591276,244.257858226198
24-Oct-2019 14:16:40,264.316974124322,244.137728031278
24-Oct-2019 14:31:40,264.234075259577,244.061191192334
24-Oct-2019 14:46:40,264.103076560155,243.940226662094
24-Oct-2019 15:01:40,263.663215668074,243.533979835429
24-Oct-2019 15:16:40,263.243773285243,243.14659256946
24-Oct-2019 15:31:40,262.08953345575,242.080505309624
24-Oct-2019 15:46:40,261.158393223751,241.220485014998
24-Oct-2019 16:01:40,260.829620050053,240.916844436646
24-Oct-2019 16:16:40,261.075826451994,241.144287184842
24-Oct-2019 16:31:40,261.262944635486,241.317152792212
24-Oct-2019 16:46:40,261.198315023778,241.257489989465
24-Oct-2019 17:01:40,260.792472280286,240.882663441761
24-Oct-2019 17:16:40,260.509074388275,240.620933791287
24-Oct-2019 17:31:40,260.28927101988,240.417943581047
24-Oct-2019 17:46:40,260.191603034747,240.32776450289
24-Oct-2019 18:01:40,259.977180628372,240.129744361053
24-Oct-2019 18:16:40,259.812069558118,239.977270932737
24-Oct-2019 18:31:40,259.771630397806,239.939951577388
24-Oct-2019 18:46:40,259.881807502606,240.041750037071
24-Oct-2019 19:01:40,259.985224803856,240.137304781042
24-Oct-2019 19:16:40,260.404024474216,240.524164883535
24-Oct-2019 19:31:40,260.816781674009,240.905443916279
24-Oct-2019 19:46:40,263.8286587529,243.687420619531
24-Oct-2019 20:01:40,264.988116148454,244.758395801163
24-Oct-2019 20:16:40,265.596032093708,245.319935526486
24-Oct-2019 20:31:40,265.822773079721,245.529400004604
24-Oct-2019 20:46:40,265.974792470244,245.669847311376
24-Oct-2019 21:01:40,266.09385616859,245.779854850711
24-Oct-2019 21:16:40,266.249441478491,245.923595921806
24-Oct-2019 21:31:40,266.383361071918,246.047325303068
24-Oct-2019 21:46:40,266.49586566524,246.151274562751
24-Oct-2019 22:01:40,266.53083036638,246.183603430403
24-Oct-2019 22:16:40,266.532631292843,246.185300283351
24-Oct-2019 22:31:40,266.493032141347,246.148757571268
24-Oct-2019 22:46:40,266.463105235495,246.121148710195
24-Oct-2019 23:01:40,266.531116955289,246.184001784033
24-Oct-2019 23:16:40,266.531116955289,246.184035194796
24-Oct-2019 23:31:40,266.522929747574,246.176506411249
24-Oct-2019 23:46:40,266.60256685685,246.250097424942
24-Oct-2019 23:46:40,266.60256685685,246.250097424942
25-Oct-2019 00:01:40,266.580414118312,246.229669245522
25-Oct-2019 00:01:40,266.580414118312,246.229669245522
25-Oct-2019 00:16:40,266.679972941468,246.321661179013
25-Oct-2019 00:31:40,266.669099967334,246.311651674334
25-Oct-2019 00:46:40,266.634437915816,246.279669138342
25-Oct-2019 01:01:40,266.596462398915,246.244626076587
25-Oct-2019 01:16:40,266.379798786634,246.04453584442
25-Oct-2019 01:31:40,266.16602660119,245.847116255501
25-Oct-2019 01:46:40,266.064790035316,245.753641363733
25-Oct-2019 02:01:40,265.956983568452,245.654098085188
25-Oct-2019 02:16:40,265.287182886266,245.035462560384
25-Oct-2019 02:31:40,265.094949209808,244.85793701384
25-Oct-2019 02:46:40,265.274402219415,245.02372406149
25-Oct-2019 03:01:40,265.339249007201,245.083653797267
25-Oct-2019 03:16:40,265.261943273446,245.0122827175
25-Oct-2019 03:31:40,265.230954927527,244.983693218771
25-Oct-2019 03:46:40,265.223841014733,244.977155616381
25-Oct-2019 04:01:40,265.364317960417,245.106942082785
25-Oct-2019 04:16:40,265.371227398013,245.113357333279
25-Oct-2019 04:31:40,265.50718471013,245.238969238372
25-Oct-2019 04:46:40,265.626505791347,245.349214916613
25-Oct-2019 05:01:40,265.60337307839,245.327881394029
25-Oct-2019 05:16:40,265.596219415034,245.321307116899
25-Oct-2019 05:31:40,265.569754798007,245.296896028967
25-Oct-2019 05:46:40,265.51210140381,245.243677018061
25-Oct-2019 06:01:40,265.446802038514,245.183395691955
25-Oct-2019 06:16:40,265.35211976447,245.095974439616
25-Oct-2019 06:31:40,265.255031763613,245.006331081739
25-Oct-2019 06:46:40,265.181231064929,244.938197328355
25-Oct-2019 07:01:40,265.186818922328,244.943391869965
25-Oct-2019 07:16:40,264.98395360078,244.756045789287
25-Oct-2019 07:31:40,264.898039110177,244.676722902985
25-Oct-2019 07:46:40,264.729953111891,244.521501140232
25-Oct-2019 08:01:40,264.752915760156,244.542744097358
25-Oct-2019 08:16:40,264.917556615518,244.694850141219
25-Oct-2019 08:31:40,265.157318215452,244.916342574566
25-Oct-2019 08:46:40,265.387040603728,245.128562205552
25-Oct-2019 09:01:40,265.362490435407,245.105919353314
25-Oct-2019 09:16:40,265.311545600465,245.058896674376
25-Oct-2019 09:31:40,265.085599450305,244.850231431578
25-Oct-2019 09:46:40,264.943607571138,244.719111745794
25-Oct-2019 10:01:40,264.874425917769,244.655244283768
25-Oct-2019 10:16:40,264.934015303919,244.710318126448
25-Oct-2019 10:31:40,265.020854567389,244.790561749549
25-Oct-2019 10:46:40,264.904697529813,244.683304733911
25-Oct-2019 11:01:40,264.746654542064,244.537359080658
25-Oct-2019 11:16:40,264.671663374641,244.468125502012
25-Oct-2019 11:31:40,264.595497273309,244.397806658206
25-Oct-2019 11:46:40,264.063179551174,243.906156095006
25-Oct-2019 12:01:40,261.877425666718,241.887282579527
25-Oct-2019 12:16:40,261.763004177818,241.781628150021
25-Oct-2019 12:31:40,261.657368412581,241.684088768543
25-Oct-2019 12:46:40,261.387478643259,241.434833454618
25-Oct-2019 13:01:40,261.046383159498,241.119807737702
25-Oct-2019 13:16:40,261.04965243512,241.12286018182
25-Oct-2019 13:31:40,261.064020003863,241.136163751509
25-Oct-2019 13:46:40,260.9669383012,241.046525320705
25-Oct-2019 14:01:40,260.823804999821,240.914350521971
25-Oct-2019 14:16:40,260.726653716454,240.82464776734
25-Oct-2019 14:31:40,260.673137171332,240.775248968574
25-Oct-2019 14:46:40,260.646380346519,240.750567237922
25-Oct-2019 15:01:40,260.646021087665,240.750268075305
25-Oct-2019 15:16:40,260.619966958102,240.726235391461
25-Oct-2019 15:31:40,260.603371812159,240.710939659549
25-Oct-2019 15:46:40,260.579846980912,240.689243195956
25-Oct-2019 16:01:40,260.610139676738,240.717256255171
25-Oct-2019 16:16:40,260.57633216112,240.686061997912
25-Oct-2019 16:31:40,260.742614134183,240.839684047665
25-Oct-2019 16:46:40,261.097283974386,241.167314061437
25-Oct-2019 17:01:40,261.246664444624,241.305324831763
25-Oct-2019 17:16:40,261.530604170956,241.567623807876
25-Oct-2019 17:31:40,262.333806872704,242.309549859149
25-Oct-2019 17:46:40,262.273733256587,242.254094611984
25-Oct-2019 18:01:40,262.179409342017,242.16700340942
25-Oct-2019 18:16:40,262.217069574718,242.201821870431
25-Oct-2019 18:31:40,262.152251812803,242.141984564255
25-Oct-2019 18:46:40,262.265818805392,242.246915783908
25-Oct-2019 19:01:40,262.341259332773,242.31663077735
25-Oct-2019 19:16:40,262.493798150463,242.457559141919
25-Oct-2019 19:31:40,262.605388337813,242.560664531772
25-Oct-2019 19:46:40,262.668285339266,242.618793518662
25-Oct-2019 20:01:40,262.745938087922,242.690551962866
25-Oct-2019 20:16:40,262.820904369021,242.759829016671
25-Oct-2019 20:31:40,262.872439785254,242.807463695434
25-Oct-2019 20:46:40,262.823601029249,242.762385733372
25-Oct-2019 21:01:40,262.834243870485,242.772249158343
25-Oct-2019 21:16:40,262.853692312284,242.790246061392
25-Oct-2019 21:31:40,262.85088795569,242.787688708523
25-Oct-2019 21:46:40,262.773141448608,242.715909470222
25-Oct-2019 22:01:40,262.683555198126,242.633194184221
25-Oct-2019 22:16:40,262.649145955628,242.601444287391
25-Oct-2019 22:31:40,262.735292305632,242.681048122381
25-Oct-2019 22:46:40,262.627717598632,242.58171737477
25-Oct-2019 23:01:40,262.605371513354,242.561109853097
25-Oct-2019 23:16:40,262.542448797749,242.503022841777
25-Oct-2019 23:31:40,262.556227623861,242.515782865706
25-Oct-2019 23:46:40,262.395419658358,242.367281975402
26-Oct-2019 00:01:40,262.195702240633,242.18284147133
26-Oct-2019 00:16:40,262.362746326279,242.337168312872
26-Oct-2019 00:31:40,262.587550513772,242.544846603191
26-Oct-2019 00:46:40,262.7479177167,242.693006281197
26-Oct-2019 01:01:40,262.900975180288,242.83441419544
26-Oct-2019 01:16:40,262.986878726975,242.913793909995
26-Oct-2019 01:31:40,263.089952280638,243.009033114522
26-Oct-2019 01:46:40,263.302980349727,243.205834353909
26-Oct-2019 02:01:40,263.588595274445,243.469682169151
26-Oct-2019 02:16:40,263.581515411212,243.463175731292
26-Oct-2019 02:31:40,263.64421577123,243.521123420942
26-Oct-2019 02:46:40,263.629537633124,243.507598663683
26-Oct-2019 03:01:40,263.581927101902,243.463655122259
26-Oct-2019 03:16:40,263.653933678068,243.530198742479
26-Oct-2019 03:31:40,263.544389082298,243.429048319084
26-Oct-2019 03:46:40,263.601305391123,243.481653466087
26-Oct-2019 04:01:40,263.729313259438,243.599924056314
26-Oct-2019 04:16:40,263.71482357147,243.586573365247
26-Oct-2019 04:31:40,263.759560849801,243.62792909749
26-Oct-2019 04:46:40,263.757957367383,243.626481065155
26-Oct-2019 05:01:40,263.686149143569,243.560186699089
26-Oct-2019 05:16:40,263.525518918654,243.411849681467
26-Oct-2019 05:31:40,263.349849713781,243.249621496669
26-Oct-2019 05:46:40,263.20997538188,243.12045609465
26-Oct-2019 06:01:40,263.045351775279,242.96843036991
26-Oct-2019 06:16:40,262.721085582756,242.668946709371
26-Oct-2019 06:31:40,262.504822753531,242.469223006919
26-Oct-2019 06:46:40,262.30937314552,242.288723911629
26-Oct-2019 07:01:40,262.099689357524,242.095077003225
26-Oct-2019 07:16:40,261.944269528442,241.951552341546
26-Oct-2019 07:31:40,261.790875817575,241.809899117286
26-Oct-2019 07:46:40,261.849521771857,241.864101791649
26-Oct-2019 08:01:40,262.111427228918,242.106050415162
26-Oct-2019 08:16:40,262.426612063491,242.397211997617
26-Oct-2019 08:31:40,262.264389696687,242.247403936633
26-Oct-2019 08:46:40,262.214261899092,242.201134947546
26-Oct-2019 09:01:40,262.13065218382,242.123939482459
26-Oct-2019 09:16:40,261.98756377637,241.991804915516
26-Oct-2019 09:31:40,261.933326478626,241.941740022477
26-Oct-2019 09:46:40,261.861427651044,241.875361568047
26-Oct-2019 10:01:40,261.864202753463,241.877957691898
26-Oct-2019 10:16:40,261.963146019415,241.969382155377
26-Oct-2019 10:31:40,261.87096134229,241.884266098635
26-Oct-2019 10:46:40,261.869720826604,241.883153088913
26-Oct-2019 11:01:40,261.817261514765,241.834730426
26-Oct-2019 11:16:40,261.697393229582,241.724043585169
26-Oct-2019 11:31:40,261.596462350842,241.630848776492
26-Oct-2019 11:46:40,261.568680340485,241.605219938605
26-Oct-2019 12:01:40,261.421443041475,241.469252863782
26-Oct-2019 12:16:40,261.435230011524,241.482020357582
26-Oct-2019 12:31:40,261.339986256727,241.394078538468
26-Oct-2019 12:46:40,261.360741807911,241.413282753715
26-Oct-2019 13:01:40,261.271466341617,241.330853681594
26-Oct-2019 13:16:40,261.201631710456,241.266381672268
26-Oct-2019 13:31:40,261.068658432512,241.14358981481
26-Oct-2019 13:46:40,261.063980335293,241.139301480936
26-Oct-2019 14:01:40,261.110689083041,241.182478102987
26-Oct-2019 14:16:40,261.073474341543,241.148136347883
26-Oct-2019 14:31:40,261.034121053134,241.111819255966
26-Oct-2019 14:46:40,261.124814136089,241.195623314123
26-Oct-2019 15:01:40,261.22502267118,241.288216623863
26-Oct-2019 15:16:40,261.298399609505,241.356026157526
26-Oct-2019 15:31:40,261.399681454548,241.449610908893
26-Oct-2019 15:46:40,261.468085863303,241.512827457002
26-Oct-2019 16:01:40,261.555274021168,241.59339419698
26-Oct-2019 16:16:40,261.710068572511,241.73640764565
26-Oct-2019 16:31:40,261.711834508313,241.738071612262
26-Oct-2019 16:46:40,261.701486556179,241.728546217887
26-Oct-2019 17:01:40,261.645971464143,241.677300811258
26-Oct-2019 17:16:40,261.744403450231,241.768253335722
