date,o2
2015-03-31 01:02:14.999999,255.25690483242914
2015-04-01 17:02:04.000005,255.68511455791636
2015-04-03 09:02:04.999996,254.3843273498538
2015-04-05 01:02:03.999998,254.6104649218916
2015-04-06 17:02:04.000005,256.3933730891729
2015-04-08 09:02:06.000001,256.63056406535907
2015-04-10 01:02:05.999997,253.5886601828289
2015-04-11 17:02:04.999999,252.84495141460496
2015-04-13 09:02:06.000001,254.67824730704984
2015-04-15 01:02:16.000003,254.69534801670838
2015-04-16 17:02:16.000000,252.87462748277136
2015-04-18 09:02:06.999995,254.41111405046948
2015-04-20 01:02:07.000002,253.6839387698833
2015-04-21 17:02:04.999999,257.57356654850594
2015-04-23 09:02:04.999996,252.93961336151153
2015-04-25 01:02:16.000003,
2015-04-28 09:02:06.999995,
2015-05-03 09:02:08.000000,257.68571836157577
2015-05-05 01:02:07.999996,257.0305193736455
2015-05-06 17:02:06.999998,256.9327341161214
2015-05-08 09:02:06.999995,256.9197616408618
2015-05-10 01:02:07.000002,252.681046569883
2015-05-11 17:02:06.000004,254.1801584579686
2015-05-13 09:02:06.999995,254.58222300923762
2015-05-15 01:02:16.999998,254.11264215164132
2015-05-16 17:02:06.999998,255.47195611320166
2015-05-18 09:02:17.999996,255.47984385444474
2015-05-20 01:02:09.000001,255.74187267721902
2015-05-21 17:02:08.999998,256.0197472240559
2015-05-23 09:02:08.000000,257.6841522187955
2015-05-25 01:02:07.000002,253.2275111700218
2015-05-26 17:02:08.000003,253.51992005396394
2015-05-28 09:02:08.000000,256.26973978943874
2015-05-30 01:02:07.999996,252.33428529579612
2015-05-31 17:02:06.999998,252.8622933795005
2015-06-02 09:02:06.999995,252.6003331400451
2015-06-04 01:02:05.000003,254.72472924886796
2015-06-05 17:02:06.999998,254.7660933180812
2015-06-07 09:02:17.999996,255.32686925228
2015-06-09 01:02:05.999997,253.3138657327467
2015-06-10 17:02:06.000004,255.3194961805517
2015-06-12 09:02:04.999996,256.2916482695266
2015-06-14 01:02:05.999997,255.96709465113702
2015-06-15 17:02:06.000004,255.43804562192537
2015-06-17 09:02:06.000001,258.42180810106754
2015-06-19 01:02:16.000003,254.7405480985534
2015-06-20 17:02:06.000004,254.83561410971544
2015-06-22 09:02:06.000001,257.2421522183984
2015-06-24 01:02:05.000003,254.12097995408166
2015-06-25 17:02:04.999999,255.62450828709692
2015-06-27 09:02:04.999996,254.20266149860726
2015-06-29 01:02:05.000003,252.52478217061454
2015-07-02 09:02:04.999996,
2015-07-04 01:02:03.999998,254.86369340623853
2015-07-05 17:02:14.999995,254.65892832887025
2015-07-07 09:02:04.000001,253.66501416452834
2015-07-09 01:02:05.000003,254.3943374665203
2015-07-10 17:02:04.999999,255.64553517656913
2015-07-12 09:02:04.999996,253.33507300350428
2015-07-14 01:02:05.000003,254.38639753656938
2015-07-15 17:02:04.000005,253.97194021729507
2015-07-17 09:02:13.999997,255.043494522979
2015-07-19 01:02:05.000003,259.27433529768683
2015-07-20 17:02:14.999995,260.23372053731737
2015-07-22 09:02:04.999996,257.8705600145065
2015-07-24 01:02:03.999998,252.095505214533
2015-07-25 17:02:14.999995,255.59098587114437
2015-07-27 09:02:13.000003,253.50495736901883
2015-07-29 01:02:05.000003,252.92270722052862
2015-07-30 17:02:03.000000,252.68834633850946
2015-08-01 09:02:15.000002,252.29678785589627
2015-08-03 01:02:05.000003,255.09862157276862
2015-08-04 17:02:04.000005,
2015-08-06 09:02:13.000003,
2015-08-08 01:02:03.999998,258.22605321625963
2015-08-09 17:02:04.000005,256.7608860478917
2015-08-17 04:02:03.999998,
2015-08-20 12:02:02.999997,258.4788643414979
2015-08-22 04:02:03.999998,254.1292795213793
2015-08-23 20:02:14.000001,254.08456252737614
2015-08-27 04:02:14.000004,251.4301080363679
2015-08-28 20:02:03.000000,254.09855230947514
2015-08-30 12:02:13.000003,252.94692355280716
2015-09-01 04:02:12.000005,255.77123373182957
2015-09-02 20:02:12.000002,255.46321122141038
2015-09-04 12:02:13.000003,254.98557231822605
2015-09-06 04:02:01.999999,255.74091891389796
2015-09-07 20:02:10.999997,253.86834951207703
2015-09-09 12:02:11.999998,253.36719436969463
2015-09-11 04:02:11.000000,253.0620089827853
2015-09-12 20:02:01.999995,257.39080663948425
2015-09-14 12:02:11.999998,257.3425816636855
2015-09-16 04:02:12.000005,249.39447747130376
2015-09-17 20:02:10.999997,249.16791082933034
2015-09-19 12:02:11.999998,254.9042326811768
2015-09-21 04:02:12.999999,250.93282565193903
2015-09-22 20:02:01.999995,252.70876621599444
2015-09-24 12:02:13.000003,251.8478952775833
2015-09-26 04:02:01.999999,251.03362635660125
2015-09-27 20:02:03.000000,
2015-10-02 20:02:12.999996,251.75398954477384
2015-10-04 12:02:13.000003,251.08587300995146
2015-10-06 04:02:12.000005,249.14224972062013
2015-10-07 20:02:12.000002,249.92752433768572
2015-10-09 12:02:02.999997,249.7099321465554
2015-10-11 04:02:01.999999,251.7082159685153
2015-10-12 20:02:03.000000,254.36807588847122
2015-10-13 18:35:56.000004,250.56584045724372
2015-10-17 20:02:12.000002,252.2636191626838
2015-10-19 12:02:02.999997,255.37979308433557
2015-10-21 04:02:01.999999,252.9413453385064
2015-10-22 20:02:14.999995,252.80315041068184
2015-10-24 12:02:11.999998,249.34509602570165
2015-10-26 04:02:14.000004,251.94366091772585
2015-10-27 20:02:04.000005,254.48460343518212
2015-10-29 12:02:02.999997,
2015-10-31 04:02:14.999999,252.8972054381939
2015-11-01 20:02:14.000001,252.0665442682246
2015-11-03 12:02:04.999996,251.85639417934786
2015-11-05 04:02:05.000003,253.35574365089423
2015-11-06 20:02:04.000005,252.56579278033487
2015-11-08 12:02:13.000003,253.03230414270757
2015-11-10 04:02:12.999999,251.93914662603856
2015-11-11 20:02:06.000004,252.64120879812725
2015-11-13 12:02:13.999997,251.69562507857245
2015-11-15 04:02:16.000003,253.21466056390943
2015-11-16 20:02:06.000004,251.50593924005483
2015-11-18 12:02:02.999997,251.27915889411472
2015-11-20 05:12:57.999998,248.87171782505362
2015-11-21 20:02:12.999996,249.29188500451525
2015-11-23 12:02:06.000001,250.11272697401358
2015-11-25 04:02:14.999999,251.38491689535286
2015-11-26 20:02:12.000002,252.59508666494426
2015-11-28 12:02:15.999997,253.0516401625874
2015-11-30 04:02:16.999998,253.6277523574526
2015-12-01 20:02:04.999999,251.624576334503
2015-12-03 12:02:02.999997,251.92585897510523
2015-12-05 04:02:03.999998,252.72626966982324
2015-12-06 20:02:16.000000,252.40460096622462
2015-12-08 12:02:04.999996,250.02323893985283
2015-12-10 04:02:12.000005,252.76054291498903
2015-12-11 20:02:14.000001,253.10629387550577
2015-12-13 12:02:15.999997,252.59272008404224
2015-12-15 04:02:14.999999,249.26588742935456
2015-12-16 20:02:03.000000,250.07745828995533
2015-12-18 12:02:13.999997,252.29518178060715
2015-12-20 04:02:14.000004,252.05667993278414
2015-12-21 20:02:03.000000,252.32966541133317
2015-12-23 12:02:02.999997,250.56792582256986
2015-12-25 04:02:12.999999,248.99585582399322
2015-12-26 20:02:04.000005,251.18700996570715
2015-12-28 12:02:04.000001,250.65181743316953
2015-12-30 04:02:03.000003,250.82869402423967
2015-12-31 20:02:01.999995,250.67152207286478
2016-01-02 12:02:13.000003,249.25644825529318
2016-01-04 04:02:03.000003,249.19531384034332
2016-01-05 20:02:12.999996,250.5819718176847
2016-01-07 12:02:02.999997,250.2085290597166
2016-01-09 04:02:01.000004,248.59339969493814
2016-01-10 20:02:12.999996,247.4680541337775
2016-01-12 12:02:02.000002,248.63465309513097
2016-01-14 04:02:01.999999,249.83260947354404
2016-01-15 20:02:12.000002,250.74639788984473
2016-01-17 12:02:02.999997,248.0324059559287
2016-01-19 04:02:03.000003,247.86122254203144
2016-01-20 20:02:12.999996,248.1377679975794
2016-01-22 12:02:02.000002,248.08661864965413
2016-01-24 04:02:12.000005,252.03648231886154
2016-01-25 20:02:03.000000,249.83498443233447
2016-01-27 12:02:02.000002,253.704599089669
2016-01-29 04:02:03.000003,248.73680015084034
2016-01-30 20:02:12.999996,249.7823963518699
2016-02-01 12:02:13.000003,247.0168364789329
2016-02-03 04:02:01.999999,249.16272357464345
2016-02-04 20:02:03.000000,248.6363838885659
2016-02-06 12:02:04.000001,248.04437982595377
2016-02-08 04:02:03.999998,248.7437893807206
2016-02-09 20:02:14.000001,248.19375391935375
2016-02-11 12:02:13.999997,248.85504197904066
2016-02-13 04:02:03.000003,250.3598191588826
2016-02-14 20:02:14.999995,253.49930912730673
2016-02-16 12:02:02.000002,252.1127102398826
2016-02-18 04:02:03.999998,
2016-02-21 12:02:15.000002,249.9893220698499
2016-02-23 04:02:12.000005,249.59670224018356
2016-02-24 20:02:03.000000,250.23991118737723
2016-02-26 12:02:04.000001,249.37095337988308
2016-02-28 04:02:05.000003,251.11503378090393
2016-02-29 20:02:04.999999,252.7727816495622
2016-03-02 12:02:02.999997,253.0269242562218
2016-03-04 04:02:14.999999,251.1485379354445
2016-03-05 20:02:04.999999,248.16731332857347
2016-03-07 12:02:02.000002,248.01487380773014
2016-03-09 04:02:05.999997,247.9315776476049
2016-03-10 20:02:14.999995,248.099037598528
2016-03-12 12:02:15.999997,247.68333846282803
2016-03-14 04:02:12.999999,248.78294721404097
2016-03-15 20:02:06.000004,249.38280247604027
2016-03-17 12:02:00.999997,253.85070938718678
2016-03-19 04:02:07.999996,251.46787430595435
2016-03-20 20:02:16.000000,255.49692123429895
2016-03-22 12:02:15.999997,251.99101477205892
2016-03-24 04:02:05.999997,251.30924164469815
2016-03-25 20:02:17.000005,249.81319549944067
2016-03-27 12:02:17.000001,251.93752627123837
2016-03-29 04:02:16.999998,251.8068773959953
2016-03-30 20:02:06.000004,250.22058028373328
2016-04-01 12:02:06.999995,247.48708119113155
2016-04-03 04:02:18.000003,
2016-04-04 20:02:06.999998,
2016-04-06 12:02:15.999997,
2016-04-08 04:02:07.000002,252.6253088854071
2016-04-09 20:02:06.999998,
2016-04-11 12:02:06.999995,
2016-04-13 04:02:16.000003,248.8164451056053
2016-04-14 20:02:16.000000,250.5771445813148
2016-04-16 12:02:15.999997,251.986078831901
2016-04-18 04:02:05.999997,250.80922024824514
2016-04-19 20:02:06.999998,251.35247047520429
2016-04-21 12:02:15.999997,247.81301538292908
2016-04-23 04:02:16.000003,248.77029260885823
2016-04-24 20:02:16.000000,251.42142216919225
2016-04-26 12:02:15.999997,248.5370422956413
2016-04-28 04:02:16.000003,248.27262487311978
2016-04-29 20:02:01.999995,248.04666083655349
2016-05-01 12:02:15.000002,248.16248962716438
2016-05-03 04:02:05.000003,249.79105450205702
2016-05-04 20:02:04.000005,248.9983382592028
2016-05-06 12:02:15.000002,249.57929295378108
2016-05-08 04:02:14.000004,249.60472763009798
2016-05-09 20:02:04.000005,248.47454300342076
2016-05-11 12:02:13.000003,248.91958932745413
2016-05-13 04:02:14.000004,249.1475167357229
2016-05-14 20:02:04.000005,
2016-05-16 12:02:13.999997,251.59032668456516
2016-05-18 04:02:14.000004,249.09882665631656
2016-05-19 20:02:04.000005,
2016-05-21 12:02:15.000002,
2016-05-23 04:02:14.999999,251.30040739373425
2016-05-24 20:02:04.000005,248.18220377731615
2016-05-26 12:02:15.000002,251.01963505415992
2016-05-28 04:02:12.999999,249.0789825664757
2016-05-29 20:02:12.000002,249.2300610747738
2016-05-31 12:02:11.000004,250.16200803109473
2016-06-02 04:02:03.000003,250.01048654384508
2016-06-03 20:02:04.000005,247.201950932643
2016-06-05 12:02:02.999997,252.39977624146815
2016-06-07 04:02:12.000005,
2016-06-08 20:02:12.999996,
2016-06-10 12:02:02.000002,
2016-06-12 04:02:11.000000,254.19872681088296
2016-06-13 20:02:12.999996,254.9212544566675
2016-06-15 12:02:11.999998,252.59982048538262
2016-06-17 04:02:12.000005,253.1727616028664
2016-06-18 20:02:14.000001,252.8810517272127
2016-06-20 12:02:13.000003,251.85807305084757
